,ID,DATE,ITEMID,PRICE,AMOUNT
124,100,2011-10-07,21671,1.45,7.0
125,100,2011-10-08,21890,3.25,5.0
126,100,2011-10-07,21891,1.45,3.0
127,100,2011-10-09,22756,1.25,6.0
128,100,2011-10-08,23280,0.71,15.0
129,100,2011-10-06,23354,1.18,11.0
130,100,2011-10-07,22027,0.39,12.0
131,100,2011-10-07,22029,0.82,5.0
132,100,2011-10-06,22187,0.63,20.0
133,100,2011-10-05,22050,0.6,10.0
134,100,2011-10-08,22429,3.79,1.0
135,100,2011-10-07,22138,5.31,1.0
136,100,2011-10-08,22374,4.25,3.0
137,100,2011-10-07,22204,3.75,4.0
138,100,2011-10-04,22326,2.56,1.0
139,100,2011-10-04,22922,0.85,5.0
140,100,2011-10-04,22360,2.5,3.0
141,100,2011-10-04,22399,1.25,7.0
142,100,2011-10-05,23285,0.62,1.0
143,100,2011-10-06,23256,4.22,1.0
144,100,2011-10-08,22938,1.95,6.0
145,100,2011-10-09,22569,3.37,3.0
146,100,2011-10-06,22974,1.65,5.0
147,100,2011-10-08,23310,0.58,36.0
148,100,2011-10-07,22739,1.65,7.0
149,100,2011-10-04,22551,1.65,4.0
150,100,2011-10-03,22737,1.65,5.0
151,100,2011-10-09,22557,1.65,5.0
152,100,2011-10-08,22562,1.25,6.0
153,100,2011-10-06,22563,1.25,20.0
154,100,2011-10-03,22565,0.85,6.0
155,100,2011-10-09,22587,0.81,3.0
156,100,2011-10-09,23390,4.05,1.0
157,100,2011-10-03,23077,1.29,13.0
158,100,2011-10-06,22736,1.65,6.0
159,100,2011-10-05,22621,1.65,7.0
160,100,2011-10-07,22785,5.26,6.0
161,100,2011-10-03,22693,0.66,3.0
162,100,2011-10-03,22708,0.47,10.0
163,100,2011-10-04,22720,5.49,2.0
164,100,2011-10-03,22734,2.68,6.0
165,100,2011-10-09,22848,16.2,2.0
166,100,2011-10-08,23431,0.69,12.0
167,100,2011-10-09,23159,2.09,11.0
168,100,2011-10-09,22865,2.09,3.0
169,100,2011-10-05,22992,1.83,11.0
170,100,2011-10-08,22951,0.57,19.0
171,100,2011-10-07,22959,0.42,25.0
172,100,2011-10-05,22966,1.25,3.0
173,100,2011-10-07,22972,1.65,2.0
174,100,2011-10-06,22991,1.72,4.0
175,100,2011-10-09,84987,1.47,11.0
176,100,2011-10-07,23461,3.96,4.0
177,100,2011-10-05,23080,8.25,2.0
178,100,2011-10-08,23241,2.08,8.0
179,100,2011-10-08,23505,0.87,12.0
180,100,2011-10-06,23193,2.77,5.0
181,100,2011-10-08,23229,3.75,4.0
182,100,2011-10-06,84509A,3.77,1.0
183,100,2011-10-05,23254,4.15,4.0
184,100,2011-10-04,23255,4.15,4.0
185,100,2011-10-06,23289,1.25,4.0
186,100,2011-10-03,23369,1.25,1.0
187,100,2011-10-06,23504,1.25,2.0
188,100,2011-10-04,23311,2.55,3.0
189,100,2011-10-08,23514,2.08,2.0
190,100,2011-10-09,23349,1.25,12.0
191,100,2011-10-05,23371,1.25,9.0
192,100,2011-10-07,23370,1.14,3.0
193,100,2011-10-08,23372,1.25,5.0
194,100,2011-10-04,23388,3.99,4.0
195,100,2011-10-03,23434,0.84,8.0
196,100,2011-10-09,23535,5.68,3.0
197,100,2011-10-09,47590A,7.69,3.0
198,1000,2011-05-04,22720,5.03,3.0
199,1000,2011-06-09,84946,1.25,6.0
200,1000,2011-11-18,15056N,5.35,4.0
201,1000,2011-11-18,21479,2.95,4.0
202,1000,2011-11-19,23344,3.68,4.0
203,1000,2011-11-19,21755,5.61,1.0
204,1000,2011-11-19,22469,1.65,6.0
205,1000,2011-11-18,23396,4.62,3.0
206,1000,2011-11-19,23243,4.36,3.0
207,1000,2011-11-18,23393,3.75,6.0
208,1000,2011-11-19,23375,1.52,9.0
209,1000,2011-11-18,85099B,2.77,4.0
210,1000,2011-11-18,46000S,1.26,11.0
211,1000,2011-11-18,23502,1.25,9.0
212,101,2010-12-14,22180,7.13,10.0
213,101,2011-01-19,18098C,1.43,32.0
214,101,2010-12-28,85123A,1.63,26.0
215,101,2011-01-01,47567B,4.48,12.0
216,101,2011-03-23,22498,5.19,4.0
217,101,2011-01-31,21314,4.67,4.0
218,101,2011-03-15,21191,1.75,4.0
219,101,2011-04-01,23053,2.23,4.0
220,101,2011-02-13,21908,3.06,1.0
221,101,2011-02-19,22698,7.72,4.0
222,101,2011-03-20,22584,1.39,10.0
223,101,2011-03-11,37467,2.76,5.0
224,101,2011-01-30,35965,1.19,24.0
225,101,2011-03-21,22111,4.83,21.0
226,101,2011-04-01,84609,5.46,
227,101,2011-04-10,22426,2.66,15.0
228,101,2011-04-09,22379,2.1,9.0
229,101,2011-04-07,22427,3.29,7.0
230,101,2011-04-07,85123A,1.65,27.0
231,101,2011-04-15,22321,5.28,5.0
232,101,2011-05-05,22423,,3.0
233,102,2011-01-01,47590B,5.42,3.0
234,102,2011-01-02,22114,3.85,4.0
235,102,2010-12-18,22418,1.89,25.0
236,102,2010-12-16,21621,6.34,4.0
237,102,2011-01-24,22917,0.81,12.0
238,102,2011-01-20,22931,2.86,6.0
239,102,2011-01-13,22915,0.42,12.0
240,102,2011-01-18,22921,0.97,12.0
241,102,2011-01-22,22076,1.65,12.0
242,102,2011-01-14,22303,2.47,6.0
243,102,2011-01-24,84050,1.65,10.0
244,102,2011-01-26,22907,0.88,12.0
245,102,2011-01-15,22919,0.7,10.0
246,102,2011-01-20,22969,1.38,12.0
247,102,2011-01-16,84832,0.85,12.0
248,102,2011-01-26,21883,0.65,12.0
249,102,2011-01-24,22457,2.95,6.0
250,102,2011-01-26,22112,5.85,3.0
251,102,2011-01-25,22441,1.88,10.0
252,102,2011-01-26,47566B,4.65,4.0
253,102,2011-02-05,20725,2.05,9.0
254,102,2011-02-23,20914,2.62,6.0
255,102,2011-03-09,22084,2.79,6.0
256,102,2011-04-04,22379,2.02,8.0
257,102,2011-03-08,85123A,2.59,24.0
258,102,2011-03-31,84832,0.74,12.0
259,102,2011-03-16,23179,2.57,6.0
260,102,2011-04-27,23056,6.17,3.0
261,102,2011-05-10,22499,5.83,4.0
262,102,2011-05-14,23042,7.42,2.0
263,102,2011-05-13,21770,4.95,3.0
264,102,2011-05-12,23041,3.07,6.0
265,102,2011-05-13,22090,2.92,6.0
266,102,2011-05-12,22379,2.44,4.0
267,102,2011-05-16,23040,5.89,3.0
268,102,2011-05-16,22910,3.21,4.0
269,102,2011-05-15,23108,6.25,2.0
270,102,2011-05-18,23206,2.01,10.0
271,102,2011-05-23,21110,6.7,3.0
272,102,2011-06-09,23182,0.84,14.0
273,102,2011-06-04,23045,3.39,4.0
274,102,2011-05-28,22960,4.72,5.0
275,102,2011-05-12,23207,1.94,6.0
276,102,2011-06-03,23061,1.3,12.0
277,102,2011-06-16,82552,1.51,12.0
278,103,2011-03-25,15058B,8.2,2.0
279,103,2011-02-12,22558,1.63,1.0
280,103,2011-02-21,22326,2.95,1.0
281,103,2011-03-10,20979,1.25,1.0
282,103,2011-03-18,21034,2.22,1.0
283,103,2011-02-26,23159,2.03,2.0
284,103,2011-03-17,21559,2.55,2.0
285,103,2011-02-26,22633,2.1,2.0
286,103,2011-03-03,21933,1.89,3.0
287,103,2011-03-07,21908,2.11,3.0
288,103,2011-02-11,23154,2.02,1.0
289,103,2011-03-02,23159,1.97,1.0
290,103,2011-03-14,90011B,2.95,1.0
291,103,2011-03-16,22642,2.55,1.0
292,103,2011-03-16,22165,12.34,1.0
293,103,2011-02-21,85123A,1.54,6.0
294,103,2011-02-16,22191,8.11,1.0
295,103,2011-03-20,48187,8.29,1.0
296,103,2011-03-18,22328,1.82,4.0
297,103,2011-03-03,22224,2.95,1.0
298,103,2011-03-22,22895,2.95,2.0
299,103,2011-03-03,22662,1.57,3.0
300,103,2011-03-01,22662,1.65,2.0
301,103,2011-03-20,22384,1.65,2.0
302,103,2011-02-22,22297,1.26,2.0
303,103,2011-03-21,22379,2.1,1.0
304,103,2011-03-21,22631,1.95,3.0
305,103,2011-02-22,22501,9.95,1.0
306,103,2011-03-04,23154,1.88,6.0
307,103,2011-02-27,22535,0.63,2.0
308,103,2011-03-22,22530,0.42,3.0
309,103,2011-03-26,22639,2.55,1.0
310,103,2011-03-22,85099C,1.95,3.0
311,103,2011-03-06,22749,3.75,1.0
312,103,2011-03-13,90064A,4.08,1.0
313,103,2011-03-25,23154,2.07,2.0
314,103,2011-03-13,90063B,8.14,1.0
315,103,2011-02-28,90063A,8.26,1.0
316,103,2011-03-10,90029,8.06,1.0
317,103,2011-03-31,22567,1.3,1.0
318,103,2011-09-28,20931,2.47,5.0
319,103,2011-10-17,20727,1.99,3.0
320,103,2011-10-01,20728,1.65,7.0
321,103,2011-09-29,85048,7.38,6.0
322,103,2011-10-28,21755,6.07,2.0
323,103,2011-09-25,22162,2.95,4.0
324,103,2011-10-10,22796,9.95,4.0
325,103,2011-09-24,22383,0.64,21.0
326,103,2011-09-25,22382,1.87,5.0
327,103,2011-11-04,22384,1.65,7.0
328,104,2011-10-06,22457,2.87,6.0
329,104,2011-10-13,84836,1.25,12.0
330,104,2011-10-14,23296,1.39,12.0
331,104,2011-10-13,22138,3.93,8.0
332,104,2011-10-06,22138,4.95,3.0
333,104,2011-10-18,22144,2.1,6.0
334,104,2011-10-12,22813,1.52,12.0
335,104,2011-10-07,23547,0.46,25.0
336,104,2011-10-05,22568,3.08,4.0
337,104,2011-10-12,23076,3.57,25.0
338,104,2011-10-19,22585,1.17,8.0
339,104,2011-10-09,22617,4.95,3.0
340,104,2011-10-17,84988,1.45,12.0
341,104,2011-10-19,47566,3.58,7.0
342,104,2011-10-12,84832,1.17,48.0
343,104,2011-10-14,23174,3.48,20.0
344,104,2011-10-15,23175,0.91,5.0
345,104,2011-10-08,23171,1.4,12.0
346,104,2011-10-13,23307,0.45,25.0
347,104,2011-10-10,23233,0.49,25.0
348,104,2011-10-05,23271,0.83,20.0
349,104,2011-10-20,23435,0.8,10.0
350,104,2011-10-10,23294,0.83,8.0
351,104,2011-10-23,23295,0.83,8.0
352,105,2011-04-03,21313,0.85,21.0
353,105,2011-04-01,48188,9.13,1.0
354,105,2011-04-10,22189,2.8,8.0
355,105,2011-04-15,22250,1.61,15.0
356,105,2011-04-15,22251,1.44,22.0
357,105,2011-04-15,22646,1.45,14.0
358,105,2011-04-02,22505,4.46,4.0
359,105,2011-04-06,37495,2.15,8.0
360,105,2011-04-14,22776,8.84,2.0
361,105,2011-04-21,21313,4.19,4.0
362,105,2011-05-10,21533,5.28,3.0
363,105,2011-04-07,72760B,9.22,2.0
364,105,2011-04-17,84880,6.26,9.0
365,105,2011-04-08,22646,3.51,11.0
366,105,2011-05-21,48188,5.16,7.0
367,106,2011-05-27,15044A,2.13,4.0
368,106,2011-05-28,22748,2.42,6.0
369,106,2011-05-27,15044D,2.47,6.0
370,106,2011-06-09,21498,0.42,25.0
371,106,2011-05-28,17096,0.27,24.0
372,106,2011-06-08,48116,7.95,2.0
373,106,2011-06-13,20971,1.25,5.0
374,106,2011-06-04,23286,1.17,4.0
375,106,2011-06-01,23203,6.27,5.0
376,106,2011-06-03,21495,0.42,25.0
377,106,2011-06-02,22118,4.83,6.0
378,106,2011-06-04,21754,4.23,2.0
379,106,2011-06-07,22433,3.69,5.0
380,106,2011-06-01,22139,5.29,5.0
381,106,2011-06-02,22119,6.61,2.0
382,106,2011-06-02,22147,0.98,6.0
383,106,2011-06-07,23285,1.9,6.0
384,106,2011-06-11,22365,6.02,6.0
385,106,2011-06-06,22414,7.95,2.0
386,106,2011-06-10,22754,1.21,12.0
387,106,2011-06-10,23251,1.25,20.0
388,106,2011-06-11,79321,2.11,6.0
389,106,2011-05-30,23252,4.79,4.0
390,106,2011-06-07,85123A,2.52,10.0
391,106,2011-07-09,23251,1.23,40.0
392,106,2011-05-29,15044B,2.3,2.0
393,106,2011-06-16,15036,0.83,12.0
394,106,2011-07-12,21212,0.61,1.0
395,106,2011-07-19,17084R,0.27,
396,106,2011-07-15,23249,1.46,21.0
397,106,2011-07-21,21754,4.25,7.0
398,106,2011-07-24,22427,5.95,3.0
399,106,2011-07-30,21756,5.13,3.0
400,106,2011-08-10,22430,4.95,4.0
401,106,2011-08-09,85123A,2.92,9.0
402,106,2011-07-31,22386,1.52,3.0
403,106,2011-07-17,22434,1.98,4.0
404,106,2011-07-24,22984,0.42,4.0
405,106,2011-08-11,M,1.12,19.0
406,106,2011-07-16,85099B,4.02,10.0
407,107,2010-12-27,21054,8.72,1.0
408,107,2011-02-06,21055,8.56,3.0
409,107,2011-02-19,21056,8.93,2.0
410,107,2011-02-05,21452,2.95,6.0
411,107,2011-01-20,21890,2.95,6.0
412,107,2011-02-11,22622,9.95,3.0
413,107,2011-01-01,22623,4.44,6.0
414,107,2011-03-13,22189,4.04,3.0
415,107,2011-03-08,48194,8.46,3.0
416,107,2011-03-12,21713,2.13,6.0
417,107,2011-03-15,22167,9.95,2.0
418,107,2011-03-19,22170,6.11,3.0
419,107,2011-03-19,22623,7.59,4.0
420,107,2011-03-21,22442,8.09,2.0
421,107,2011-04-18,22178,1.25,12.0
422,107,2011-04-18,22766,3.75,3.0
423,107,2011-04-20,22320,7.56,3.0
424,107,2011-04-12,22766,3.61,4.0
425,107,2011-05-07,21714,2.24,8.0
426,107,2011-05-08,21715,2.55,6.0
427,107,2011-05-12,21055,9.13,2.0
428,107,2011-09-13,16054,2.57,21.0
429,107,2011-09-11,22766,2.08,15.0
430,107,2011-09-11,72802B,1.32,6.0
431,108,,23085,8.53,3.0
432,108,2011-03-25,17084N,0.2,49.0
433,108,2011-03-22,20682,3.58,2.0
434,108,2011-04-02,20684,5.64,5.0
435,108,2011-03-27,84251C,3.52,10.0
436,108,2011-03-06,20686,3.62,4.0
437,108,2011-03-10,84569D,1.6,5.0
438,108,2011-03-30,20727,1.65,3.0
439,108,2011-03-07,47566B,3.86,4.0
440,108,2011-04-02,20969,4.95,4.0
441,108,2011-03-25,20971,1.25,5.0
442,108,2011-03-27,85049E,1.25,5.0
443,108,2011-03-09,21166,2.09,3.0
444,108,2011-03-07,23233,0.3,25.0
445,108,2011-03-12,21175,2.55,2.0
446,108,2011-03-20,21232,0.82,62.0
447,108,2011-03-17,22271,2.95,3.0
448,108,2011-03-07,21385,0.85,9.0
449,108,2011-03-15,22646,1.37,6.0
450,108,2011-03-14,21518,1.13,10.0
451,108,2011-03-22,21955,3.2,10.0
452,108,2011-03-24,85197,2.45,1.0
453,108,2011-03-09,22654,5.95,4.0
454,108,2011-03-28,21755,5.51,3.0
455,108,2011-03-10,22633,2.1,4.0
456,108,2011-03-10,22149,2.09,4.0
457,108,2011-03-27,22896,2.25,4.0
458,108,2011-03-24,21931,1.98,10.0
459,108,2011-03-29,22906,1.65,6.0
460,108,2011-03-22,22073,3.28,2.0
461,108,2011-03-31,22084,2.95,4.0
462,108,2011-03-06,22086,3.68,2.0
463,108,2011-03-26,22925,4.35,1.0
464,108,2011-03-09,22088,2.95,1.0
465,108,2011-03-30,22750,3.83,3.0
466,108,2011-03-21,23194,1.68,3.0
467,108,2011-03-27,22292,1.45,4.0
468,108,2011-04-01,22293,1.45,3.0
469,108,2011-03-10,22297,1.25,17.0
470,108,2011-03-11,85049D,1.4,8.0
471,108,2011-03-28,22384,1.79,3.0
472,108,2011-03-30,22865,2.09,4.0
473,108,2011-03-27,22604,1.43,5.0
474,108,2011-03-07,85049C,1.53,4.0
475,108,2011-03-14,85049G,2.21,1.0
476,108,2011-03-09,22651,1.48,10.0
477,108,2011-03-15,22653,1.95,16.0
478,108,2011-03-27,22663,2.09,2.0
479,108,2011-04-02,85203,6.68,9.0
480,108,2011-03-31,85202,3.58,7.0
481,108,2011-03-11,22697,2.95,3.0
482,108,2011-03-28,85049H,2.07,4.0
483,108,2011-03-11,84251G,0.58,12.0
484,108,2011-03-06,22819,5.37,12.0
485,108,2011-03-08,23078,1.42,37.0
486,108,2011-03-21,85177,4.59,6.0
487,108,2011-03-09,85176,4.03,8.0
488,108,2011-04-14,22938,1.95,8.0
489,108,2011-04-07,47566,4.95,6.0
490,108,2011-04-21,85099B,2.06,9.0
491,108,2011-05-14,21181,2.1,3.0
492,108,2011-04-14,85049G,1.25,2.0
493,108,2011-05-03,85178,1.25,6.0
494,108,2011-04-08,22083,2.95,4.0
495,108,2011-04-05,23076,2.48,32.0
496,108,2011-06-05,22273,2.95,3.0
497,108,2011-06-14,22749,3.75,1.0
498,108,2011-04-14,22750,3.75,1.0
499,108,2011-05-04,22751,3.75,3.0
500,108,2011-05-06,23126,4.95,3.0
501,108,2011-05-31,23127,4.95,2.0
502,108,2011-05-05,23128,4.95,3.0
503,108,2011-05-15,21164,2.95,2.0
504,108,2011-05-15,21212,0.58,1.0
505,108,2011-05-15,22969,1.83,10.0
506,108,2011-05-15,20686,3.25,2.0
507,108,2011-05-15,20725,1.65,5.0
508,108,2011-05-15,20727,1.65,4.0
509,108,2011-05-15,22041,2.55,1.0
510,108,2011-05-15,22697,2.75,2.0
511,108,2011-05-15,20936,2.95,3.0
512,108,2011-05-15,21169,1.66,3.0
513,108,2011-05-15,21211,1.3,3.0
514,108,2011-05-15,21249,2.95,2.0
515,108,2011-05-15,22085,2.95,2.0
516,108,2011-05-15,21361,10.17,1.0
517,108,2011-05-15,23078,1.05,24.0
518,108,2011-05-15,23146,3.04,2.0
519,108,2011-05-15,21623,9.95,2.0
520,108,2011-05-15,22380,2.9,3.0
521,108,2011-05-15,48111,5.94,8.0
522,108,2011-05-15,84192,1.25,1.0
523,108,2011-05-15,21754,2.65,17.0
524,108,2011-05-15,22377,2.1,2.0
525,108,2011-05-15,21908,2.08,3.0
526,108,2011-05-15,21932,1.65,5.0
527,108,2011-05-15,21933,1.65,2.0
528,108,2011-05-15,21937,2.95,1.0
529,108,2011-05-15,21936,2.95,1.0
530,108,2011-05-15,22366,7.46,3.0
531,108,2011-05-15,22379,4.71,3.0
532,108,2011-05-15,22383,1.65,4.0
533,108,2011-05-15,22467,2.88,1.0
534,108,2011-05-15,23207,1.61,4.0
535,108,2011-05-15,22662,1.65,10.0
536,108,2011-05-15,22664,2.26,3.0
537,108,2011-05-15,22671,1.65,1.0
538,108,2011-05-15,23077,6.38,20.0
539,108,2011-05-15,22698,2.54,3.0
540,108,2011-05-15,22717,0.71,12.0
541,108,2011-05-15,23102,0.42,12.0
542,108,2011-05-15,82600,2.1,5.0
543,108,2011-05-15,22925,5.95,2.0
544,108,2011-05-15,84596B,0.45,3.0
545,108,2011-05-15,22960,4.19,1.0
546,108,2011-05-15,23007,,2.0
547,108,2011-05-15,23081,6.11,2.0
548,108,2011-05-15,23156,2.08,5.0
549,108,2011-05-15,23182,0.83,12.0
550,108,2011-05-15,84970S,0.85,4.0
551,108,2011-05-15,23206,1.65,10.0
552,108,2011-05-15,23209,1.65,7.0
553,108,2011-05-15,23283,7.57,1.0
554,108,2011-05-15,23284,7.59,8.0
555,108,2011-05-15,23298,4.95,3.0
556,108,2011-05-15,23300,1.65,6.0
557,108,2011-05-15,23301,1.65,4.0
558,108,2011-05-15,47590A,6.07,7.0
559,108,2011-05-15,48138,7.52,7.0
560,108,2011-05-15,85175,0.55,12.0
561,108,2011-06-07,23201,2.08,10.0
562,108,2011-06-02,23208,1.65,4.0
563,108,2011-05-27,20675,1.34,1.0
564,108,2011-06-03,23194,2.16,3.0
565,108,2011-05-25,22746,2.1,2.0
566,108,2011-05-21,22646,1.35,4.0
567,108,2011-06-04,22949,1.14,3.0
568,108,2011-06-20,21137,3.58,2.0
569,108,2011-06-05,84859B,2.06,3.0
570,108,2011-06-01,21240,0.85,
571,108,2011-06-06,21907,2.1,3.0
572,108,2011-06-11,21972,1.28,2.0
573,108,2011-07-04,22998,0.5,4.0
574,108,2011-06-11,22413,2.96,2.0
575,108,2011-07-07,22416,1.4,1.0
576,108,2011-05-21,23174,3.49,2.0
577,108,2011-05-27,22606,16.44,1.0
578,108,2011-05-23,22997,0.43,3.0
579,108,2011-07-07,84859A,2.51,6.0
580,108,2011-05-30,85099B,2.08,5.0
581,108,2011-06-15,23170,1.65,6.0
582,108,2011-06-02,23199,2.08,5.0
583,108,2011-06-13,48184,5.48,4.0
584,108,2011-07-16,21524,6.33,6.0
585,108,2011-08-20,22670,1.25,4.0
586,108,2011-05-25,23147,1.41,4.0
587,108,2011-06-01,22138,5.97,8.0
588,108,2011-08-07,22365,6.64,5.0
589,108,2011-07-01,22324,1.99,12.0
590,108,2011-05-21,22621,1.65,10.0
591,108,2011-08-28,48173C,5.25,6.0
592,108,2011-07-21,22660,3.78,10.0
593,108,2011-09-07,22737,1.65,5.0
594,108,2011-09-02,22745,2.08,7.0
595,108,2011-08-31,84836,0.43,12.0
596,108,2011-08-19,51014L,0.5,12.0
597,108,2011-06-29,82581,0.44,4.0
598,108,2011-07-26,23550,0.28,36.0
599,108,2011-05-19,22414,6.02,9.0
600,108,2011-08-07,84970L,1.01,6.0
601,108,2011-08-31,23082,3.75,4.0
602,108,2011-08-10,85049A,1.41,6.0
603,108,2011-07-08,20676,1.25,1.0
604,108,2011-07-08,20685,6.21,6.0
605,108,2011-07-09,20712,3.53,3.0
606,108,2011-07-07,20713,2.79,2.0
607,108,2011-07-09,20713,2.08,1.0
608,108,2011-07-07,20727,2.67,19.0
609,108,2011-07-08,22961,1.26,1.0
610,108,2011-07-08,21934,1.67,2.0
611,108,2011-07-09,21174,2.08,3.0
612,108,2011-07-07,21242,6.27,1.0
613,108,2011-07-07,48116,6.34,9.0
614,108,2011-07-08,21523,1.98,20.0
615,108,2011-07-09,22690,6.09,4.0
616,108,2011-07-07,37475,7.41,1.0
617,108,2011-07-09,21790,0.85,1.0
618,108,2011-07-07,21894,1.25,1.0
619,108,2011-07-07,21955,5.22,5.0
620,108,2011-07-08,22047,1.1,31.0
621,108,2011-07-07,22698,2.95,3.0
622,108,2011-07-08,22748,3.45,4.0
623,108,2011-07-09,23163,2.45,4.0
624,108,2011-07-07,23300,1.65,6.0
625,108,2011-07-09,22428,2.33,12.0
626,108,2011-07-09,22844,7.88,2.0
627,108,2011-07-09,23243,3.33,2.0
628,108,2011-07-07,22470,2.16,28.0
629,108,2011-07-08,23206,2.23,1.0
630,108,2011-07-08,22641,1.84,1.0
