ID,DATE,ITEMID,PRICE,AMOUNT
100610,2010-12-14,21524,6.64,2.0
100610,2010-12-15,22512,1.25,11.0
100610,2010-12-13,21882,0.41,15.0
100610,2010-12-14,22023,0.76,8.0
100610,2010-12-15,15039,0.59,4.0
100610,2010-12-13,22983,0.82,12.0
100610,2010-12-15,22817,0.49,15.0
100610,2010-12-15,84755,0.82,19.0
100610,2010-12-14,22384,1.41,11.0
100610,2010-12-13,22511,1.25,12.0
100610,2010-12-15,22467,6.75,1.0
100610,2010-12-14,22716,0.42,16.0
100610,2010-12-15,22772,1.25,8.0
100610,2010-12-14,22297,1.25,2.0
100610,2010-12-13,70006,0.42,15.0
100610,2010-12-14,85199S,0.42,9.0
100610,2010-12-15,20685,6.17,3.0
100610,2010-12-13,21360,9.95,1.0
100610,2010-12-27,21873,0.33,36.0
100610,2011-01-08,22609,0.26,36.0
100610,2011-01-11,22222,1.95,12.0
100610,2011-01-20,22834,0.85,24.0
100610,2011-02-24,21755,5.95,1.0
100610,2011-01-13,84970L,0.95,8.0
100610,2011-01-08,18098C,3.76,1.0
100610,2011-01-08,22624,8.27,1.0
100610,2011-01-08,20974,0.61,5.0
100610,2011-01-07,21232,1.25,7.0
100610,2011-01-07,21506,0.53,11.0
100610,2011-01-08,20973,0.43,12.0
100610,2011-01-07,21523,2.98,5.0
100610,2011-01-08,22625,8.2,1.0
100610,2011-01-07,21669,1.25,7.0
100610,2011-01-07,21670,1.25,12.0
100610,2011-01-07,22029,0.34,12.0
100610,2011-01-07,22035,0.31,12.0
100610,2011-01-07,84692,0.42,12.0
100610,2011-01-07,22121,5.88,12.0
100610,2011-01-07,22432,1.87,6.0
100610,2011-01-08,21754,3.53,3.0
100610,2011-01-07,22333,1.77,6.0
100610,2011-01-07,22718,0.52,10.0
100610,2011-01-07,22380,5.79,5.0
100610,2011-01-07,22381,2.94,6.0
100610,2011-01-07,22383,1.65,11.0
100610,2011-01-08,22553,2.18,24.0
100610,2011-01-08,22766,2.61,9.0
100610,2011-01-08,22241,1.25,9.0
100610,2011-01-08,22772,1.25,11.0
100610,2011-01-08,22241,1.25,6.0
100610,2011-01-07,22551,2.26,2.0
100610,2011-01-08,22554,3.23,3.0
100610,2011-01-08,22355,0.49,10.0
100610,2011-01-07,84792,7.51,4.0
100610,2011-01-08,82613D,0.5,19.0
100610,2011-01-07,84569D,1.25,8.0
100610,2011-01-07,85176,0.54,11.0
100610,2011-01-12,21314,2.1,9.0
100610,2011-01-24,22798,2.54,9.0
100610,2011-02-03,22983,0.56,12.0
100610,2011-02-02,22066,0.53,12.0
100610,2011-03-13,84970L,0.95,12.0
100610,2011-01-20,84992,0.6,24.0
100610,2011-01-12,21355,1.25,17.0
100610,2011-02-12,21870,1.25,6.0
100610,2011-02-02,85034B,1.25,5.0
100610,2011-02-02,85034C,1.25,7.0
100610,2011-02-01,21240,0.85,20.0
100610,2011-01-26,22223,1.95,12.0
100610,2011-01-29,22435,1.42,37.0
100610,2011-02-02,21239,1.02,12.0
100610,2011-01-27,85036C,1.89,10.0
100610,2011-01-25,85170D,0.85,7.0
100610,2011-02-21,17013D,0.42,45.0
100610,2011-03-06,21199,0.42,46.0
100610,2011-03-05,21238,0.85,23.0
100610,2011-03-29,21239,0.85,21.0
100610,2011-03-31,84674,0.95,15.0
100610,2011-03-03,21240,1.0,18.0
100610,2011-03-12,84596G,0.4,40.0
100610,2011-02-14,84596L,0.35,41.0
100610,2011-02-24,85039C,0.42,43.0
100610,2011-03-19,84568,0.21,
100610,2011-01-30,22595,1.05,5.0
100610,2011-02-02,20676,1.25,11.0
100610,2011-01-27,48173C,2.36,5.0
100610,2011-01-28,48184,5.94,5.0
100610,2011-02-01,21068,1.55,7.0
100610,2011-01-30,21523,4.67,2.0
100610,2011-01-30,21524,6.6,1.0
100610,2011-01-28,21668,1.25,10.0
100610,2011-02-02,21899,0.62,10.0
100610,2011-01-28,21900,0.5,12.0
100610,2011-02-01,21901,0.63,10.0
100610,2011-02-03,22805,1.28,8.0
100610,2011-01-28,82494L,2.22,6.0
100610,2011-02-15,21402,0.18,12.0
100610,2011-01-31,21399,0.4,12.0
100610,2011-01-27,22814,0.39,6.0
100610,2011-03-10,21240,0.85,20.0
100610,2011-04-29,21673,1.25,12.0
100610,2011-03-14,84970S,1.05,8.0
100610,2011-03-21,21936,3.85,3.0
100610,2011-02-25,22062,0.93,10.0
100610,2011-03-22,22328,2.95,2.0
100610,2011-02-23,22241,1.25,11.0
100610,2011-03-19,21873,1.25,12.0
100610,2011-03-10,47566,4.95,1.0
100610,2011-03-07,47566B,5.93,1.0
100610,2011-02-24,21977,0.47,24.0
100610,2011-02-17,22715,0.42,24.0
100610,2011-03-15,21937,3.77,5.0
100610,2011-03-25,21115,2.66,1.0
100610,2011-02-27,22844,8.5,5.0
100610,2011-02-17,22969,1.12,20.0
100610,2011-03-28,21242,1.69,12.0
100610,2011-03-25,22522,0.98,4.0
100610,2011-02-25,21868,1.25,4.0
100610,2011-02-23,20676,1.25,12.0
100610,2011-03-12,21876,1.25,5.0
100610,2011-04-13,21877,1.11,6.0
100610,2011-03-27,22523,0.93,4.0
100610,2011-03-12,22636,8.5,1.0
100610,2011-04-04,22521,0.94,8.0
100610,2011-02-22,22511,3.63,4.0
100610,2011-04-10,22635,9.95,1.0
100610,2011-04-10,21116,4.95,2.0
100610,2011-04-30,84596F,0.42,46.0
100610,2011-04-07,85116,0.31,
100610,2011-02-24,20685,7.95,2.0
100610,2011-03-17,21232,2.04,11.0
100610,2011-03-03,21257,7.95,2.0
100610,2011-03-12,21398,0.41,12.0
100610,2011-02-27,21399,0.39,12.0
100610,2011-02-27,22241,1.25,9.0
100610,2011-03-14,21673,1.25,11.0
100610,2011-03-09,22027,0.39,12.0
100610,2011-03-20,21393,0.41,12.0
100610,2011-03-13,22084,4.94,1.0
100610,2011-03-10,22064,1.91,10.0
100610,2011-03-14,22692,6.11,2.0
100610,2011-03-17,22716,0.39,12.0
100610,2011-03-05,21439,1.25,12.0
100610,2011-03-07,22997,0.42,8.0
100610,2011-02-17,21519,0.39,6.0
100610,2011-02-17,21756,5.94,1.0
100610,2011-03-11,21586,2.57,3.0
100610,2011-03-04,84050,5.73,2.0
100610,2011-03-16,22023,0.42,8.0
100610,2011-03-16,22029,0.42,24.0
100610,2011-03-06,22815,0.42,24.0
100610,2011-03-17,20675,1.25,6.0
100610,2011-03-14,22775,1.25,11.0
100610,2011-03-03,21242,1.68,10.0
100610,2011-04-12,21244,1.71,5.0
100610,2011-03-04,21670,1.25,12.0
100610,2011-03-28,82494L,2.95,10.0
100610,2011-03-20,22798,2.95,8.0
100610,2011-03-03,22800,3.01,8.0
100610,2011-03-17,22972,1.67,12.0
100610,2011-02-24,23204,1.15,10.0
100610,2011-03-11,23206,1.78,6.0
100610,2011-03-13,84755,0.5,16.0
100610,2011-04-01,22088,2.95,13.0
100610,2011-04-04,21244,1.77,6.0
100610,2011-03-28,37327,0.41,12.0
100610,2011-03-29,22025,0.42,7.0
100610,2011-03-24,22026,0.41,12.0
100610,2011-03-30,22995,0.42,7.0
100610,2011-03-29,21519,0.42,7.0
100610,2011-03-24,21509,0.4,12.0
100610,2011-03-25,37444A,0.42,6.0
100610,2011-04-07,21394,0.42,12.0
100610,2011-04-12,23156,2.08,12.0
100610,2011-04-03,22090,2.95,10.0
100610,2011-04-04,84596F,0.42,14.0
100610,2011-04-07,85123A,2.95,14.0
100610,2011-04-17,21394,0.41,12.0
100610,2011-04-11,21754,3.7,2.0
100610,2011-04-10,22500,3.05,4.0
100610,2011-04-04,22028,0.33,11.0
100610,2011-04-07,22381,2.1,7.0
100610,2011-04-11,22747,2.13,2.0
100610,2011-04-02,21232,1.08,4.0
100610,2011-04-06,22497,3.56,2.0
100610,2011-04-14,84596F,0.42,14.0
100610,2011-05-01,22715,0.39,5.0
100610,2011-05-14,23170,1.68,10.0
100610,2011-05-15,22718,0.42,14.0
100610,2011-05-14,22254,1.25,9.0
100610,2011-05-18,21131,1.92,3.0
100610,2011-05-12,22029,0.45,12.0
100610,2011-05-18,22173,2.95,8.0
100610,2011-05-16,22626,9.17,1.0
100610,2011-05-08,22568,3.89,3.0
100610,2011-05-19,22752,7.02,5.0
100610,2011-05-11,22219,,1.0
100610,2011-05-10,22037,0.54,12.0
100610,2011-05-13,22169,5.2,2.0
100610,2011-05-14,47566B,5.86,2.0
100610,2011-05-12,22171,7.3,3.0
100610,2011-05-08,21754,5.83,6.0
100610,2011-05-08,21932,2.28,4.0
100610,2011-05-12,23118,7.01,2.0
100610,2011-05-11,21519,0.42,12.0
100610,2011-05-13,22983,0.4,12.0
100610,2011-05-11,21399,0.41,24.0
100610,2011-05-14,22497,2.88,5.0
100610,2011-05-18,23093,2.17,5.0
100610,2011-07-09,84596B,0.42,46.0
100610,2011-05-21,22088,2.95,6.0
100610,2011-05-21,47566,5.99,4.0
100610,2011-05-21,22666,2.95,6.0
100610,2011-05-22,22763,6.39,3.0
100610,2011-05-20,47590A,5.57,3.0
100610,2011-05-20,84687,5.9,3.0
100610,2011-05-26,22694,2.59,33.0
100610,2011-06-05,20984,0.4,12.0
100610,2011-06-09,72128,0.85,16.0
100610,2011-06-07,22815,0.55,13.0
100610,2011-05-24,71459,0.78,12.0
100610,2011-06-01,22773,1.33,12.0
100610,2011-05-21,22907,0.85,12.0
100610,2011-06-10,22023,0.42,10.0
100610,2011-05-25,21506,0.42,6.0
100610,2011-06-02,23202,2.08,12.0
100610,2011-06-14,23032,1.65,6.0
100610,2011-06-08,22334,2.22,3.0
100610,2011-06-19,22469,1.34,47.0
100610,2011-06-16,21672,1.0,12.0
100610,2011-06-18,21926,1.33,2.0
100610,2011-06-16,22030,0.63,24.0
100610,2011-06-18,40016,0.86,24.0
100610,2011-06-21,23031,1.65,5.0
100610,2011-06-19,21927,1.38,4.0
100610,2011-06-21,23240,3.54,3.0
100610,2011-06-19,21931,4.45,4.0
100610,2011-06-12,23245,3.75,4.0
100610,2011-06-29,22771,1.25,11.0
100610,2011-07-06,23237,4.03,6.0
100610,2011-07-02,21172,1.29,12.0
100610,2011-07-06,23285,1.06,8.0
100610,2011-07-09,22173,2.95,14.0
100610,2011-07-05,23286,0.98,9.0
100610,2011-06-30,20676,1.45,6.0
100610,2011-06-25,23144,1.18,12.0
100610,2011-06-29,23206,1.65,8.0
100610,2011-07-07,23207,1.65,9.0
100610,2011-07-08,23288,1.08,12.0
100610,2011-06-22,23244,1.81,12.0
100610,2011-07-01,85123A,2.95,6.0
100610,2011-07-16,21668,1.25,7.0
100610,2011-08-01,20677,2.58,8.0
100610,2011-10-13,23208,1.65,10.0
100610,2011-08-08,23108,1.41,4.0
100610,2011-08-06,22386,2.91,4.0
100610,2011-08-07,22385,3.72,4.0
100610,2011-08-05,23177,1.97,9.0
100610,2011-08-04,23202,7.09,2.0
100610,2011-08-11,20674,1.4,9.0
100610,2011-08-10,20675,1.34,11.0
100610,2011-08-09,20676,1.25,16.0
100610,2011-08-10,22693,1.4,21.0
100610,2011-08-10,21239,0.85,10.0
100610,2011-08-09,22619,2.44,4.0
100610,2011-08-10,21244,2.74,5.0
100610,2011-08-09,21245,1.92,6.0
100610,2011-08-10,21243,2.16,5.0
100610,2011-08-11,20712,3.94,2.0
100610,2011-08-11,23013,2.09,4.0
100610,2011-08-11,23048,3.44,5.0
100610,2011-08-10,23122,0.76,12.0
100610,2011-08-26,22430,3.85,1.0
100610,2011-08-21,22427,5.0,3.0
100610,2011-08-16,23307,2.03,2.0
100610,2011-08-09,22841,1.45,2.0
100610,2011-08-22,23069,6.25,5.0
100610,2011-08-28,23126,3.64,1.0
100610,2011-08-28,23344,6.58,1.0
100610,2011-08-28,21179,0.52,21.0
100610,2011-09-08,20676,1.25,24.0
100610,2011-09-03,22327,3.43,3.0
100610,2011-09-07,22352,2.43,4.0
100610,2011-09-07,22470,3.74,3.0
100610,2011-09-05,22637,0.68,3.0
100610,2011-09-05,22326,3.04,2.0
100610,2011-09-10,22805,0.51,11.0
100610,2011-09-05,22772,0.49,8.0
100610,2011-09-03,22817,0.42,8.0
100610,2011-09-10,23322,2.95,4.0
100610,2011-09-08,22728,2.44,2.0
100610,2011-09-10,22727,3.75,2.0
100610,2011-09-09,22173,2.95,6.0
100610,2011-10-04,16259,0.09,105.0
100610,2011-10-06,21071,0.57,12.0
100610,2011-09-25,21115,5.8,2.0
100610,2011-09-23,23330,0.96,10.0
100610,2011-09-15,21240,1.0,12.0
100610,2011-09-27,21242,1.89,12.0
100610,2011-09-07,21244,1.75,12.0
100610,2011-09-27,84568,0.3,
100610,2011-09-27,22119,6.47,1.0
100610,2011-09-02,22120,9.95,1.0
100610,2011-10-12,22328,2.95,2.0
100610,2011-09-01,20677,2.54,8.0
100610,2011-10-11,23112,6.95,1.0
100610,2011-09-18,82551,3.13,4.0
100610,2011-09-01,82483,3.29,2.0
100610,2011-09-23,23309,2.38,6.0
100610,2011-09-17,23313,4.99,2.0
100610,2011-10-04,23320,2.62,12.0
100610,2011-10-14,72818,0.41,36.0
100610,2011-10-16,23264,1.25,10.0
100610,2011-10-14,21239,0.85,8.0
100610,2011-10-16,23230,0.26,24.0
100610,2011-10-14,22097,0.41,6.0
100610,2011-10-16,22578,0.59,14.0
100610,2011-10-16,21509,0.28,12.0
100610,2011-10-14,22554,2.89,6.0
100610,2011-10-15,22598,0.41,105.0
100610,2011-10-16,23201,6.42,1.0
100610,2011-10-14,22386,3.39,4.0
100610,2011-10-16,23202,2.36,3.0
100610,2011-10-14,23199,2.08,6.0
100610,2011-10-16,84596B,0.33,15.0
100610,2011-10-16,22579,1.56,15.0
100610,2011-10-19,21131,2.13,3.0
100610,2011-10-30,22121,5.95,8.0
100610,2011-11-22,22423,12.6,1.0
100610,2011-11-10,22999,0.42,5.0
100610,2011-11-20,22891,2.51,3.0
100610,2011-11-05,22995,0.42,9.0
100610,2011-10-15,22996,0.42,11.0
100610,2011-10-18,21506,0.42,6.0
100610,2011-11-03,22027,0.42,8.0
100610,2011-10-23,23005,0.42,12.0
100610,2011-11-09,21070,1.25,12.0
100610,2011-10-16,23175,2.32,2.0
100610,2011-10-26,23188,1.65,1.0
100610,2011-10-31,84536A,1.63,4.0
100610,2011-11-06,85199L,0.6,12.0
100610,2011-11-25,22581,0.29,41.0
100610,2011-11-27,22306,1.22,12.0
100610,2011-11-27,82551,3.41,8.0
100610,2011-11-27,22994,0.49,13.0
100610,2011-11-27,22865,2.09,12.0
100610,2011-11-25,22328,2.2,3.0
100610,2011-11-26,20914,2.57,6.0
100610,2011-11-27,23270,1.59,5.0
10094,2010-12-14,22189,5.44,9.0
10094,2010-12-23,22931,2.67,4.0
10094,2011-01-25,22469,1.51,17.0
10094,2011-01-05,22792,0.9,10.0
10094,2011-01-10,22863,1.7,5.0
10094,2010-12-29,84596B,1.05,10.0
10094,2011-01-23,85231B,1.03,10.0
10094,2010-12-11,84378,0.96,11.0
10094,2011-01-06,84970S,1.1,14.0
10094,2011-01-18,85231B,0.86,23.0
10094,2010-12-28,21613,2.95,6.0
10094,2010-12-22,21262,2.95,3.0
10094,2011-01-28,22721,3.76,4.0
10094,2011-01-13,22792,0.82,24.0
10094,2010-12-18,22457,2.83,5.0
10094,2011-01-17,22973,1.53,11.0
10094,2010-12-30,22196,0.85,4.0
10094,2011-07-03,23309,0.7,15.0
10094,2011-07-17,20728,1.65,12.0
10094,2011-07-20,22659,2.08,6.0
10094,2011-07-25,21794,3.73,8.0
10094,2011-07-12,84828,1.25,12.0
10094,2011-07-15,22665,3.61,4.0
10094,2011-07-12,84375,3.17,12.0
10094,2011-07-10,21975,0.69,24.0
10094,2011-08-05,21034,1.57,1.0
10094,2011-07-31,23250,1.25,7.0
10094,2011-08-16,23251,1.25,10.0
10094,2011-08-29,22429,3.98,4.0
10094,2011-09-19,23192,2.69,3.0
10094,2011-09-24,23247,2.91,12.0
10094,2011-08-30,23252,1.71,3.0
10094,2011-09-26,23298,1.95,9.0
10094,2011-09-19,23296,1.44,8.0
10094,2011-10-02,23294,0.84,12.0
10094,2011-09-29,22721,4.95,4.0
10094,2011-10-14,23319,4.61,10.0
10094,2011-10-01,23293,0.84,12.0
10094,2011-10-24,22047,0.7,24.0
10094,2011-10-23,23393,3.66,4.0
10094,2011-10-18,22180,3.54,2.0
10094,2011-10-29,22429,3.69,12.0
10094,2011-10-16,23395,2.69,4.0
10094,2011-10-26,35970,1.68,6.0
10094,2011-10-24,23266,1.25,12.0
10094,2011-10-21,85049A,1.44,10.0
10094,2011-10-21,85053,1.71,11.0
10094,2011-10-21,22457,1.93,6.0
10094,2011-11-06,22457,2.95,6.0
10094,2011-11-09,22721,4.95,6.0
10094,2011-11-24,21034,0.87,11.0
10094,2011-11-20,22481,0.49,20.0
10094,2011-11-11,23545,0.72,17.0
10094,2011-11-23,23304,2.13,7.0
10094,2011-11-08,21123,3.01,3.0
10094,2011-11-20,85049C,0.9,14.0
10094,2011-11-16,23264,1.25,12.0
102542,2011-03-02,21164,4.59,3.0
102542,2010-12-08,22178,1.73,43.0
102542,2011-03-29,82482,2.93,6.0
102542,2011-02-17,22251,1.25,18.0
102542,2011-02-23,22178,1.05,48.0
102542,2011-03-12,21630,8.27,3.0
102542,2011-02-16,22248,0.98,42.0
102542,2011-02-25,46000S,1.8,10.0
102542,2011-03-01,82494L,3.69,6.0
102542,2011-02-07,84946,1.25,23.0
102542,2011-03-20,21755,5.95,5.0
102542,2011-04-19,22423,11.3,1.0
102542,2011-03-26,22457,2.95,6.0
102542,2011-04-29,21754,12.59,5.0
102542,2011-05-21,23087,1.23,16.0
102542,2011-05-20,84836,1.25,31.0
102542,2011-05-11,84946,1.69,12.0
102542,2011-05-27,21929,2.04,20.0
102542,2011-06-03,22251,1.25,24.0
102542,2011-07-14,22460,1.25,12.0
102542,2011-08-02,22575,2.06,14.0
102542,2011-09-28,21809,0.39,48.0
102542,2011-09-28,21811,0.39,48.0
102542,2011-09-27,22578,0.37,25.0
102542,2011-09-29,22469,1.65,12.0
102542,2011-09-28,22577,0.35,24.0
102542,2011-09-27,82494L,2.61,24.0
102542,2011-10-08,20894,2.95,6.0
102542,2011-10-27,21810,0.4,48.0
102542,2011-10-28,22154,0.2,48.0
102542,2011-10-18,23404,4.95,8.0
102542,2011-11-19,21818,0.4,68.0
102542,2011-10-06,23233,0.4,66.0
102542,2011-10-27,21822,0.79,26.0
102542,2011-11-10,21811,0.39,48.0
102542,2011-11-10,22575,2.5,40.0
102542,2011-11-10,22578,0.65,
102542,2011-11-10,22487,7.99,2.0
102542,2011-11-19,21810,0.39,54.0
102542,2011-11-12,21929,1.98,20.0
102542,2011-11-17,22178,1.5,38.0
10428,2011-01-09,10125,0.42,24.0
10428,2011-01-10,84378,1.25,12.0
10428,2011-01-09,21155,2.42,6.0
10428,2011-01-09,21210,1.45,12.0
10428,2011-01-09,21126,1.25,12.0
10428,2011-01-10,21733,2.95,6.0
10428,2011-01-09,82583,1.5,12.0
10428,2011-01-09,22471,3.07,11.0
10428,2011-01-09,22558,1.74,11.0
10428,2011-01-10,22174,1.46,12.0
10428,2011-01-10,22326,1.54,12.0
10428,2011-01-10,22759,1.65,10.0
10428,2011-01-10,22411,0.84,10.0
10428,2011-01-10,22561,1.9,11.0
10428,2011-01-10,22627,9.71,2.0
10428,2011-01-10,22904,2.95,6.0
10428,2011-01-10,22625,7.05,3.0
10428,2011-01-09,85123A,2.95,6.0
10428,2011-02-10,21175,2.69,6.0
10428,2011-02-28,21470,3.75,4.0
10428,2011-03-15,21519,2.12,8.0
10428,2011-02-01,21716,1.75,9.0
10428,2011-02-02,22084,2.03,13.0
10428,2011-05-01,21519,2.16,12.0
10428,2011-04-06,22719,1.25,12.0
10428,2011-04-14,21137,3.28,24.0
10428,2011-04-06,22965,2.87,6.0
10428,2011-05-14,21703,0.42,16.0
10428,2011-04-14,21172,1.45,12.0
10428,2011-05-04,22041,2.34,12.0
10428,2011-05-01,22358,2.95,10.0
104383,2011-04-09,21122,,2.0
104383,2011-04-09,21868,1.24,23.0
104383,2011-04-08,22941,5.27,1.0
104383,2011-04-08,22943,4.87,3.0
104383,2011-04-09,22412,2.1,1.0
104383,2011-04-08,22423,12.75,1.0
104383,2011-04-08,35809B,4.57,2.0
104383,2011-04-08,22722,3.23,5.0
104383,2011-04-09,47599B,2.19,1.0
104383,2011-04-09,22737,1.42,9.0
104383,2011-04-08,22357,4.25,6.0
104383,2011-04-09,22969,1.28,12.0
104383,2011-04-08,84078A,,1.0
104383,2011-04-08,22739,1.54,4.0
105145,,72807B,3.8,16.0
105145,,21259,6.34,2.0
105145,,21484,3.39,3.0
105145,,21498,0.42,54.0
105145,,22083,3.49,6.0
105145,,22138,4.95,3.0
105145,,22273,2.95,4.0
105145,,22797,13.97,1.0
105145,,21976,0.62,63.0
105145,,22617,4.95,2.0
105145,,22777,8.5,2.0
105145,,22654,6.21,3.0
105145,,22744,3.72,5.0
105145,,22746,2.1,6.0
105145,,22747,2.1,6.0
105145,,22818,0.42,12.0
105145,,22910,2.95,6.0
105145,,22932,3.54,2.0
105145,,72807C,3.65,1.0
105145,,22959,0.42,50.0
105145,,23128,4.95,3.0
105145,,23397,9.95,1.0
105145,,23400,6.18,2.0
105145,,22454,3.3,2.0
105145,,23527,2.69,5.0
105145,,72807A,3.89,1.0
105145,,22931,2.84,6.0
105145,,23402,3.21,5.0
105145,2010-12-28,22898,1.55,12.0
105145,2011-01-19,10135,1.81,5.0
105145,2010-12-28,22024,0.42,12.0
105145,2011-01-10,22029,0.42,12.0
105145,2011-01-06,22082,1.65,7.0
105145,2010-12-11,22195,1.65,8.0
105145,2011-01-12,22147,1.45,6.0
105145,2011-01-15,22621,1.53,8.0
105145,2011-01-17,21889,1.25,12.0
105145,2011-01-20,22491,0.85,12.0
105145,2011-01-11,22587,1.02,4.0
105145,2011-01-02,22732,1.25,18.0
105145,2011-01-21,22748,2.16,6.0
105145,2011-01-11,22148,1.95,12.0
105145,2010-12-17,22859,1.65,10.0
105145,2011-01-15,22739,1.88,2.0
105145,2010-12-26,85049E,1.25,12.0
105145,2011-01-27,22150,1.95,6.0
105145,2011-01-23,22028,0.42,24.0
105145,2011-01-15,20970,3.75,3.0
