ID,DATE,ITEMID,PRICE,AMOUNT
100610,2011-01-07,22551,3.55,2.0
100610,2011-01-07,22554,1.72,3.0
100610,2011-01-07,22355,0.66,12.0
100610,2011-01-08,84792,6.37,3.0
100610,2011-01-08,84755,0.43,16.0
100610,2011-01-07,22460,1.25,5.0
100610,2011-01-07,22717,0.78,3.0
100610,2011-01-09,22380,2.1,8.0
100610,2011-02-03,22381,2.14,10.0
100610,2011-01-24,21902,0.57,10.0
100610,2011-01-16,22066,0.91,12.0
100610,2011-05-13,84970L,0.95,12.0
100610,2011-01-10,84992,0.59,24.0
100610,2011-01-15,21355,1.25,21.0
100610,2011-02-14,21870,1.25,4.0
100610,2011-01-28,85034B,1.25,6.0
100610,2011-01-31,20675,1.25,5.0
100610,2011-02-03,21700,0.85,11.0
100610,2011-01-27,22223,1.95,11.0
100610,2011-01-27,22435,1.32,37.0
100610,2011-01-25,21239,1.09,8.0
100610,2011-01-31,22379,1.91,10.0
100610,2011-01-27,85170D,0.85,8.0
100610,2011-02-10,84596E,0.42,66.0
100610,2011-02-03,21199,0.42,44.0
100610,2011-02-06,21238,0.85,24.0
100610,2011-02-21,22190,0.85,20.0
100610,2011-02-21,21239,0.96,22.0
100610,2011-04-06,21240,1.0,24.0
100610,2011-03-24,22610,0.33,37.0
100610,2011-02-21,16236,0.25,49.0
100610,2011-02-25,84596J,0.42,42.0
100610,2011-03-07,17096,0.21,
100610,2011-02-02,22595,1.17,11.0
100610,2011-02-01,20676,1.25,6.0
100610,2011-01-28,48173C,1.73,4.0
100610,2011-01-27,48184,3.09,5.0
100610,2011-01-27,21245,1.43,10.0
100610,2011-01-28,21523,2.42,2.0
100610,2011-01-28,21524,4.19,2.0
100610,2011-02-01,21668,1.25,12.0
100610,2011-02-03,22983,0.51,10.0
100610,2011-02-03,21900,0.43,11.0
100610,2011-01-27,22714,0.47,11.0
100610,2011-02-01,21211,1.34,10.0
100610,2011-01-28,82494L,2.83,5.0
100610,2011-02-03,21520,0.23,12.0
100610,2011-02-23,21399,0.4,12.0
100610,2011-03-06,21397,0.42,9.0
100610,2011-04-13,22245,0.85,22.0
100610,2011-03-17,21673,1.25,12.0
100610,2011-03-18,84970S,0.89,8.0
100610,2011-02-22,21411,3.37,2.0
100610,2011-03-09,22062,0.9,8.0
100610,2011-03-01,22328,2.95,3.0
100610,2011-02-19,22977,1.25,8.0
100610,2011-03-09,21873,1.25,6.0
100610,2011-03-03,22500,4.95,2.0
100610,2011-03-06,22634,8.55,1.0
100610,2011-02-17,84596F,0.45,24.0
100610,2011-02-25,84596G,0.42,24.0
100610,2011-03-09,21937,4.19,4.0
100610,2011-04-13,21115,4.96,1.0
100610,2011-03-06,22844,8.5,4.0
100610,2011-03-24,22969,1.33,22.0
100610,2011-04-10,21242,1.65,10.0
100610,2011-03-04,21354,0.86,7.0
100610,2011-04-01,21868,1.25,7.0
100610,2011-03-15,21874,1.25,11.0
100610,2011-03-18,21876,1.25,5.0
100610,2011-02-21,21877,0.94,9.0
100610,2011-03-07,22976,1.07,8.0
100610,2011-04-12,22636,8.5,2.0
100610,2011-03-16,22521,1.21,8.0
100610,2011-03-22,22511,1.83,4.0
100610,2011-03-10,22635,9.95,1.0
100610,2011-03-23,21116,4.95,1.0
100610,2011-04-30,21287,0.4,52.0
100610,2011-03-03,85116,0.36,
100610,2011-03-23,20685,7.95,2.0
100610,2011-03-16,21232,1.78,12.0
100610,2011-02-25,21523,7.95,2.0
100610,2011-03-20,22718,0.4,12.0
100610,2011-03-05,22983,0.4,12.0
100610,2011-03-14,21672,1.25,9.0
100610,2011-03-20,21673,1.25,12.0
100610,2011-02-18,22027,0.4,12.0
100610,2011-03-05,21393,0.4,6.0
100610,2011-03-19,48138,7.56,4.0
100610,2011-02-23,22380,1.99,11.0
100610,2011-03-14,22692,7.6,3.0
100610,2011-03-23,22716,0.4,12.0
100610,2011-03-07,22772,1.25,5.0
100610,2011-03-21,22997,0.42,12.0
100610,2011-02-20,21519,0.4,8.0
100610,2011-02-20,47590A,5.61,2.0
100610,2011-02-22,21586,4.41,2.0
100610,2011-03-01,84050,5.68,2.0
100610,2011-02-21,84596G,0.42,8.0
100610,2011-03-05,84596J,0.42,24.0
100610,2011-02-20,84596L,0.42,24.0
100610,2011-02-22,22460,1.25,9.0
100610,2011-02-24,20677,1.25,8.0
100610,2011-02-18,21242,1.68,10.0
100610,2011-03-16,21244,1.73,5.0
100610,2011-03-29,21670,1.25,12.0
100610,2011-03-02,22087,2.95,8.0
100610,2011-03-15,22087,2.95,10.0
100610,2011-03-31,22090,3.46,8.0
100610,2011-03-13,22972,1.66,10.0
100610,2011-04-13,23204,1.08,8.0
100610,2011-03-15,23206,1.77,5.0
100610,2011-03-24,84755,0.46,16.0
100610,2011-04-08,22088,2.95,12.0
100610,2011-03-30,21244,1.76,5.0
100610,2011-03-26,21507,0.39,12.0
100610,2011-03-31,22025,0.42,8.0
100610,2011-03-29,22026,0.39,4.0
100610,2011-03-24,22027,0.42,11.0
100610,2011-03-25,22996,0.42,6.0
100610,2011-03-28,37340,0.4,12.0
100610,2011-03-30,37444A,0.39,9.0
100610,2011-04-05,22035,0.39,12.0
100610,2011-04-12,22381,2.09,12.0
100610,2011-04-01,22766,2.95,9.0
100610,2011-04-06,22714,0.42,16.0
100610,2011-04-07,22088,2.95,13.0
100610,2011-04-11,21394,0.39,12.0
100610,2011-04-07,85132B,4.32,1.0
100610,2011-04-16,21937,3.85,5.0
100610,2011-04-11,22028,0.23,2.0
100610,2011-04-15,23159,2.1,6.0
100610,2011-04-16,82483,6.5,2.0
100610,2011-04-17,21232,0.89,6.0
100610,2011-04-07,23207,4.06,3.0
100610,2011-04-12,21508,0.42,13.0
100610,2011-05-02,21096,0.4,3.0
100610,2011-04-22,23170,1.69,11.0
100610,2011-05-03,22718,0.42,14.0
100610,2011-05-13,22254,1.25,11.0
100610,2011-05-19,21933,3.26,3.0
100610,2011-05-16,22029,0.46,12.0
100610,2011-05-18,22088,2.95,7.0
100610,2011-05-11,22626,8.5,2.0
100610,2011-05-18,22722,3.92,2.0
100610,2011-05-13,22752,5.37,7.0
100610,2011-05-13,22762,,1.0
100610,2011-05-08,22037,0.71,12.0
100610,2011-05-14,47566,5.08,2.0
100610,2011-05-08,23112,5.76,2.0
100610,2011-05-13,22171,7.86,2.0
100610,2011-05-15,47590B,5.8,5.0
100610,2011-05-15,84685,3.25,4.0
100610,2011-05-08,84879,2.22,2.0
100610,2011-05-16,21394,0.42,12.0
100610,2011-05-17,22983,0.42,12.0
100610,2011-05-11,40016,0.4,24.0
100610,2011-05-13,22497,2.73,5.0
100610,2011-05-17,23200,2.38,8.0
100610,2011-06-24,84596B,0.42,43.0
100610,2011-05-20,22088,2.95,6.0
100610,2011-05-24,47566,4.98,4.0
100610,2011-05-20,22666,2.95,6.0
100610,2011-05-23,22763,5.31,3.0
100610,2011-05-23,23110,5.47,4.0
100610,2011-05-22,84687,5.59,2.0
100610,2011-05-21,22694,2.48,22.0
100610,2011-06-07,20984,0.35,9.0
100610,2011-05-26,21238,0.85,18.0
100610,2011-05-29,21240,0.52,14.0
100610,2011-06-02,22028,0.84,12.0
100610,2011-05-29,21172,1.37,10.0
100610,2011-06-03,84970S,0.85,12.0
100610,2011-06-04,22999,0.42,6.0
100610,2011-06-10,21506,0.42,11.0
100610,2011-05-25,23202,2.08,18.0
100610,2011-06-17,23032,1.65,5.0
100610,2011-06-19,22334,2.66,3.0
100610,2011-08-01,21494,1.25,46.0
100610,2011-06-16,23145,0.95,12.0
100610,2011-06-15,21926,1.43,3.0
100610,2011-06-12,21239,0.52,24.0
100610,2011-06-14,22178,0.84,24.0
100610,2011-06-12,23031,1.65,4.0
100610,2011-06-12,21927,1.25,6.0
100610,2011-06-15,23240,3.37,5.0
100610,2011-06-16,21931,2.91,3.0
100610,2011-06-13,23321,4.83,4.0
100610,2011-06-30,22771,1.25,8.0
100610,2011-07-11,21359,3.97,6.0
100610,2011-07-04,21669,1.26,12.0
100610,2011-06-29,23285,1.19,10.0
100610,2011-07-10,22090,2.95,17.0
100610,2011-07-05,23286,1.24,8.0
100610,2011-06-25,23035,1.31,6.0
100610,2011-07-10,23144,0.86,12.0
100610,2011-07-01,23206,1.65,8.0
100610,2011-07-06,23028,1.65,7.0
100610,2011-07-09,22775,0.96,9.0
100610,2011-06-24,23244,1.65,12.0
100610,2011-07-04,22089,2.95,6.0
100610,2011-07-26,21668,1.25,12.0
100610,2011-07-28,20677,2.32,8.0
100610,2011-08-04,23208,1.65,10.0
100610,2011-08-08,20674,3.54,5.0
100610,2011-08-06,22386,2.75,4.0
100610,2011-08-06,22385,2.42,4.0
100610,2011-08-04,23177,1.99,9.0
100610,2011-08-07,22840,7.95,2.0
100610,2011-08-10,20674,2.01,8.0
100610,2011-08-09,20675,1.28,12.0
100610,2011-08-11,23124,1.25,16.0
100610,2011-08-11,21172,1.39,24.0
100610,2011-08-10,21239,0.85,11.0
100610,2011-08-11,21240,2.9,5.0
100610,2011-08-10,21244,1.85,5.0
100610,2011-08-09,22150,1.91,6.0
100610,2011-08-10,22352,1.97,5.0
100610,2011-08-11,20712,3.06,2.0
100610,2011-08-09,85099B,2.32,4.0
100610,2011-08-09,21931,2.75,5.0
100610,2011-08-11,23122,0.7,12.0
100610,2011-08-12,22430,4.81,3.0
100610,2011-08-20,22427,4.43,3.0
100610,2011-08-28,22637,2.13,2.0
100610,2011-08-21,22841,2.71,2.0
100610,2011-08-11,21755,6.25,5.0
100610,2011-08-30,21976,2.9,3.0
100610,2011-08-26,23081,4.3,2.0
100610,2011-08-21,22754,0.42,20.0
100610,2011-09-04,20676,1.25,7.0
100610,2011-09-10,23012,2.96,4.0
100610,2011-09-09,22417,2.32,4.0
100610,2011-09-06,22470,3.12,2.0
100610,2011-09-10,23308,0.77,2.0
100610,2011-09-06,22326,3.04,4.0
100610,2011-09-01,23005,1.2,8.0
100610,2011-09-05,22998,1.08,8.0
100610,2011-09-01,23185,0.29,8.0
100610,2011-09-08,20914,2.95,3.0
100610,2011-09-04,23323,3.37,3.0
100610,2011-09-03,22727,3.75,4.0
100610,2011-09-04,82552,2.07,3.0
100610,2011-10-05,16259,0.1,104.0
100610,2011-09-09,21975,0.83,12.0
100610,2011-09-16,23343,6.72,2.0
100610,2011-09-19,21238,1.0,12.0
100610,2011-10-01,21240,0.99,10.0
100610,2011-10-08,22865,2.0,12.0
100610,2011-09-23,22630,1.91,12.0
100610,2011-10-10,22065,0.24,
100610,2011-09-19,47590B,5.99,3.0
100610,2011-09-17,23471,9.95,2.0
100610,2011-09-08,22328,2.95,4.0
100610,2011-09-18,22766,2.66,8.0
100610,2011-09-21,21754,7.17,1.0
100610,2011-09-18,23243,3.27,3.0
100610,2011-09-11,82483,5.18,1.0
100610,2011-09-26,23311,1.78,3.0
100610,2011-09-17,23465,6.12,1.0
100610,2011-09-22,23320,2.65,12.0
100610,2011-10-14,72818,0.4,36.0
100610,2011-10-15,23264,1.25,7.0
100610,2011-10-16,21239,0.85,9.0
100610,2011-10-15,23230,0.23,24.0
100610,2011-10-16,22026,0.41,6.0
100610,2011-10-16,22197,0.59,13.0
100610,2011-10-15,21509,0.26,10.0
100610,2011-10-16,22554,1.78,4.0
100610,2011-10-16,21213,0.37,72.0
100610,2011-10-14,23201,6.3,1.0
100610,2011-10-14,22386,2.82,3.0
100610,2011-10-14,23202,2.35,3.0
100610,2011-10-15,23199,2.08,4.0
100610,2011-10-14,22577,0.37,15.0
100610,2011-10-16,22579,0.68,16.0
100610,2011-11-05,21131,1.73,3.0
100610,2011-11-15,22121,5.9,9.0
100610,2011-11-21,22423,12.72,2.0
100610,2011-10-16,22999,0.42,10.0
100610,2011-10-26,22891,3.81,3.0
100610,2011-11-17,22995,0.42,12.0
100610,2011-11-10,22996,0.42,12.0
100610,2011-11-23,22997,0.42,10.0
100610,2011-11-23,22027,0.42,9.0
100610,2011-10-27,23005,0.42,9.0
100610,2011-10-24,21070,1.25,7.0
100610,2011-10-18,23175,2.91,3.0
100610,2011-10-30,23245,1.71,4.0
100610,2011-10-16,84536A,2.66,3.0
100610,2011-11-19,22952,0.6,12.0
100610,2011-11-25,22065,0.37,36.0
100610,2011-11-25,22306,1.2,7.0
100610,2011-11-27,22727,1.64,5.0
100610,2011-11-25,22994,0.75,16.0
100610,2011-11-26,22865,2.08,5.0
100610,2011-11-25,22328,2.18,5.0
100610,2011-11-27,23201,2.87,3.0
100610,2011-11-25,23270,1.49,6.0
10094,2011-01-06,22840,7.82,3.0
10094,2011-01-27,22457,2.8,6.0
10094,2011-01-16,72741,1.56,14.0
10094,2011-01-12,22792,0.92,8.0
10094,2011-01-10,22863,2.32,5.0
10094,2010-12-16,84596B,0.97,11.0
10094,2011-01-04,84596F,1.07,10.0
10094,2011-01-22,84832,1.16,11.0
10094,2010-12-25,84970S,1.0,5.0
10094,2010-12-21,85231B,1.22,12.0
10094,2011-01-03,21613,2.95,3.0
10094,2010-12-28,22470,2.95,2.0
10094,2011-01-01,22721,4.08,8.0
10094,2011-01-12,84992,0.62,24.0
10094,2011-01-15,22930,2.68,10.0
10094,2011-01-06,22973,1.55,13.0
10094,2011-01-16,22196,0.85,13.0
10094,2011-07-14,23309,0.61,12.0
10094,2011-07-16,20728,1.65,10.0
10094,2011-06-29,22659,2.01,6.0
10094,2011-07-08,21794,3.86,8.0
10094,2011-07-27,23251,1.25,12.0
10094,2011-07-02,23252,3.2,4.0
10094,2011-06-28,84375,4.35,12.0
10094,2011-07-09,84832,0.81,13.0
10094,2011-08-10,21034,5.42,2.0
10094,2011-07-29,23250,1.25,9.0
10094,2011-08-03,85049G,1.25,11.0
10094,2011-09-19,22905,3.85,4.0
10094,2011-08-26,23192,4.6,2.0
10094,2011-08-20,22457,2.93,12.0
10094,2011-09-27,23252,2.9,2.0
10094,2011-09-14,23298,2.72,9.0
10094,2011-08-24,23296,1.62,12.0
10094,2011-10-04,23294,0.84,12.0
10094,2011-10-08,22721,4.95,5.0
10094,2011-10-04,23319,2.75,12.0
10094,2011-10-11,84832,0.84,10.0
10094,2011-09-30,23101,0.73,24.0
10094,2011-10-18,20728,2.93,4.0
10094,2011-10-18,22180,1.98,2.0
10094,2011-10-25,22900,3.31,12.0
10094,2011-10-18,23207,3.48,4.0
10094,2011-10-22,35970,1.66,7.0
10094,2011-10-26,84946,1.25,12.0
10094,2011-10-20,85049A,1.42,7.0
10094,2011-10-27,85049E,1.33,12.0
10094,2011-10-19,22457,2.46,5.0
10094,2011-10-31,22457,2.95,6.0
10094,2011-10-31,23298,4.95,6.0
10094,2011-11-26,22792,0.88,1.0
10094,2011-10-30,23231,0.54,7.0
10094,2011-11-12,23265,0.49,23.0
10094,2011-11-19,23304,4.08,10.0
10094,2011-11-10,79321,1.8,4.0
10094,2011-11-14,85049C,1.22,6.0
10094,2011-11-14,84946,1.25,12.0
102542,2010-12-23,21164,4.58,5.0
102542,2010-12-10,21314,1.58,37.0
102542,2010-12-26,85123A,2.75,6.0
102542,2011-02-19,22251,1.25,32.0
102542,2011-01-25,22178,1.18,48.0
102542,2011-03-10,21630,8.43,2.0
102542,2011-03-06,22248,1.07,37.0
102542,2011-03-03,21166,1.63,7.0
102542,2011-03-01,82494L,3.71,4.0
102542,2011-02-07,21868,1.25,14.0
102542,2011-02-07,85146,5.95,6.0
102542,2011-02-14,22487,11.81,2.0
102542,2011-04-07,22457,2.95,6.0
102542,2011-05-12,22423,9.22,3.0
102542,2011-05-22,22249,1.05,16.0
102542,2011-05-10,22178,1.25,33.0
102542,2011-04-29,84946,2.01,12.0
102542,2011-07-08,22178,2.01,20.0
102542,2011-07-20,84946,1.25,24.0
102542,2011-07-18,22460,1.25,12.0
102542,2011-08-07,22575,2.05,13.0
102542,2011-09-28,21809,0.39,48.0
102542,2011-09-27,21811,0.39,48.0
102542,2011-09-29,22578,0.3,24.0
102542,2011-09-28,22469,1.65,12.0
102542,2011-09-28,23232,0.38,24.0
102542,2011-09-27,22158,2.63,24.0
102542,2011-10-11,20894,2.95,6.0
102542,2011-10-26,22153,0.41,48.0
102542,2011-10-10,22161,0.31,48.0
102542,2011-10-28,23057,4.95,9.0
102542,2011-11-15,21818,0.41,46.0
102542,2011-10-09,23233,0.4,54.0
102542,2011-10-05,21822,0.79,15.0
102542,2011-11-10,21811,0.39,48.0
102542,2011-11-10,22575,2.5,10.0
102542,2011-11-10,84946,0.61,
102542,2011-11-10,85048,8.27,2.0
102542,2011-11-15,21810,0.39,92.0
102542,2011-11-13,21929,2.03,18.0
102542,2011-11-20,22178,1.51,26.0
10428,2011-01-09,10125,0.42,20.0
10428,2011-01-09,84378,1.25,12.0
10428,2011-01-10,21155,2.35,6.0
10428,2011-01-10,21210,1.45,12.0
10428,2011-01-09,21126,1.25,12.0
10428,2011-01-09,21733,2.95,6.0
10428,2011-01-10,82583,1.35,12.0
10428,2011-01-09,22471,4.55,9.0
10428,2011-01-10,22558,1.56,11.0
10428,2011-01-10,21974,1.63,12.0
10428,2011-01-10,22966,1.79,10.0
10428,2011-01-09,22759,1.65,10.0
10428,2011-01-10,21883,0.69,11.0
10428,2011-01-10,85099B,1.95,12.0
10428,2011-01-09,22627,9.82,2.0
10428,2011-01-09,22904,2.95,6.0
10428,2011-01-09,85014A,8.13,2.0
10428,2011-01-10,85123A,2.95,6.0
10428,2011-02-16,21175,3.51,10.0
10428,2011-03-18,21470,3.75,6.0
10428,2011-02-03,21519,1.86,10.0
10428,2011-02-13,21874,1.27,9.0
10428,2011-01-18,21520,2.74,15.0
10428,2011-04-05,22115,2.14,8.0
10428,2011-04-25,84378,1.25,12.0
10428,2011-04-12,22949,2.79,14.0
10428,2011-04-27,47590A,2.71,6.0
10428,2011-04-25,21703,0.42,15.0
10428,2011-04-06,84987,1.45,12.0
10428,2011-03-31,22041,2.46,12.0
10428,2011-04-25,22358,2.95,11.0
104383,2011-04-08,22946,,2.0
104383,2011-04-09,21977,0.86,18.0
104383,2011-04-09,22115,8.04,2.0
104383,2011-04-08,22943,3.06,3.0
104383,2011-04-08,22412,2.1,1.0
104383,2011-04-09,22423,12.75,1.0
104383,2011-04-08,22427,4.68,2.0
104383,2011-04-09,22358,3.06,5.0
104383,2011-04-08,22729,3.16,1.0
104383,2011-04-08,21875,1.38,8.0
104383,2011-04-08,22357,4.25,6.0
104383,2011-04-08,22969,1.44,12.0
104383,2011-04-08,84078A,,1.0
104383,2011-04-09,22739,1.61,9.0
105145,,72807B,4.09,9.0
105145,,20704,6.77,2.0
105145,,21484,3.11,4.0
105145,,21498,0.42,37.0
105145,,23127,4.53,6.0
105145,,22111,4.95,3.0
105145,,22273,2.95,5.0
105145,,22423,13.93,1.0
105145,,22492,0.59,69.0
105145,,22617,4.95,2.0
105145,,22777,8.5,2.0
105145,,22654,6.11,3.0
105145,,22744,3.33,4.0
105145,,22746,2.1,6.0
105145,,22747,2.1,6.0
105145,,22818,0.42,12.0
105145,,22910,2.95,6.0
105145,,22932,3.54,4.0
105145,,22936,3.69,1.0
105145,,22534,0.42,50.0
105145,,23128,4.95,4.0
105145,,22501,9.95,1.0
105145,,23400,6.05,1.0
105145,,23527,3.73,5.0
105145,,23527,3.11,4.0
105145,,22935,3.55,1.0
105145,,84029G,3.0,3.0
105145,,85185B,3.12,1.0
105145,2011-01-15,20971,1.58,3.0
105145,2010-12-26,21460,1.34,6.0
105145,2011-01-02,84247L,0.42,12.0
105145,2011-01-01,22029,0.42,12.0
105145,2010-12-28,22082,1.65,5.0
105145,2011-01-19,22195,1.65,7.0
105145,2011-01-23,22231,1.45,12.0
105145,2011-01-17,22233,1.46,4.0
105145,2010-12-30,21889,1.25,12.0
105145,2010-12-10,22491,0.69,12.0
105145,2011-01-22,22367,0.94,7.0
105145,2011-01-13,21355,1.25,16.0
105145,2011-01-25,22637,2.31,5.0
105145,2011-01-06,22813,1.95,10.0
105145,2011-01-16,22859,1.65,6.0
105145,2011-01-21,84218,1.77,8.0
105145,2010-12-15,22620,1.25,12.0
105145,2011-04-04,22150,1.95,6.0
105145,2011-01-12,16169K,0.42,18.0
105145,2011-01-14,20970,3.75,3.0
