,ID,DATE,ITEMID,PRICE,AMOUNT
73,100727104,2011-09-06,23092,10.86,3
74,100727104,2011-08-11,23454,3.28,10
75,100727104,2011-08-04,23270,1.15,1
76,100727104,2011-08-26,21249,4.77,5
77,100727104,2011-08-26,21251,4.62,3
78,100727104,2011-10-28,23321,2.48,2
79,100727104,2011-08-05,72760B,3.58,4
80,100727104,2011-10-21,22328,6.33,7
81,100727104,2011-08-22,48138,5.52,6
82,100727104,2011-07-27,20767,2.07,8
83,100727104,2011-11-07,23153,2.83,2
84,100727104,2011-08-12,21232,1.49,11
85,100727104,2011-11-01,22726,1.31,8
86,100727104,2011-09-23,23109,3.01,12
87,100727104,2011-09-22,23210,1.19,11
88,100727104,2011-11-04,23313,6.24,1
89,100727104,2011-10-22,22776,4.53,4
90,100727104,2011-09-21,22215,6.28,3
91,100727104,2011-09-25,22188,3.53,3
92,102911228,2011-01-15,21110,6.6,3
93,102911228,2011-07-19,23330,1.16,11
94,102911228,2011-02-09,22103,1.64,4
95,102911228,2011-09-03,22057,2.4,7
96,102911228,2011-05-13,23019,3.65,1
97,102911228,2011-01-11,23395,3.39,4
98,102911228,2011-05-18,21930,2.94,5
99,102911228,2010-12-07,23393,1.96,6
100,102911228,2011-06-06,21114,0.31,6
101,102911228,2011-03-23,84212,0.5,21
102,102911228,2011-08-25,22095,2.06,12
103,102911228,2011-08-04,22095,1.65,8
104,102911228,2011-05-24,22063,2.63,5
105,102911228,2011-07-01,22482,1.59,10
106,102911228,2011-08-02,22645,1.85,4
107,102911228,2011-03-20,22646,2.47,9
108,102911228,2010-12-09,21927,1.72,10
109,102911228,2011-05-06,23338,1.65,2
110,102911228,2011-07-09,85099C,1.91,11
111,102911228,2011-05-21,84945,1.02,5
112,102911228,2011-01-29,22784,2.47,2
113,102911228,2010-12-20,21472,2.24,6
114,102911228,2011-06-27,47471,0.94,6
115,102911228,2011-03-22,47559B,0.71,7
116,102911228,2011-02-16,47504K,3.75,3
117,102911228,2011-06-13,21078,1.25,8
118,102911228,2011-03-13,71053,2.81,2
119,102911228,2011-04-19,85099B,2.06,6
120,102911228,2011-11-18,23281,1.86,2
121,102911228,2011-10-17,20752,5.08,3
122,102911228,2010-12-14,20752,4.2,2
123,102911228,2011-03-25,21592,7.17,2
124,102911228,2011-07-14,23293,6.3,2
125,102911228,2011-09-19,22059,1.93,6
126,102911228,2011-02-19,85127,4.7,3
127,102911228,2011-06-21,37447,2.69,7
128,102911228,2011-04-29,23301,1.85,3
129,102911228,2011-10-31,23300,20.55,2
130,102911228,2011-03-11,22061,8.67,5
131,102911228,2011-07-02,21592,3.22,2
132,102911228,2011-10-02,23695,7.7,4
133,102911228,2011-10-27,90094,2.73,4
134,102911228,2011-06-10,22728,2.85,3
135,102911228,2011-07-30,23578,2.19,2
136,102911228,2011-05-03,23433,2.67,3
137,102911228,2011-11-19,22751,1.54,1
138,102911228,2011-10-04,84997D,6.43,1
139,102911228,2011-05-31,22841,6.35,2
140,102911228,2011-02-01,21108,4.65,1
141,102911228,2011-11-22,22940,2.05,2
142,102911228,2011-01-08,23299,3.59,1
143,102911228,2011-02-27,84795B,8.25,3
144,102911228,2011-03-18,21232,3.29,11
145,102911228,2011-11-01,22359,2.87,4
146,102911228,2010-12-10,22065,2.87,28
147,102911228,2011-09-10,85035C,3.74,4
148,102911228,2011-09-11,22063,4.04,6
149,102911228,2011-09-14,84817,3.17,5
150,103394756,2011-01-05,20854,7.52,15
151,103394756,2011-01-02,21114,1.31,2
152,103394756,2010-12-22,21199,6.75,8
153,103394756,2010-12-24,22588,1.67,8
154,103394756,2011-01-23,85099B,1.31,11
155,103394756,2011-01-11,21723,0.94,1
156,103394756,2010-12-21,21879,0.4,14
157,103394756,2011-01-03,22147,1.53,2
158,103394756,2011-01-06,22435,2.46,11
159,103394756,2010-12-29,22411,1.39,2
160,103394756,2010-12-25,84378,1.45,6
161,103394756,2010-12-20,21733,2.83,9
162,103394756,2011-01-10,84970L,1.36,4
163,103394756,2010-12-30,21060,1.44,8
164,103394756,2010-12-19,22467,1.93,5
165,103394756,2010-12-17,21063,0.84,6
166,103394756,2010-12-28,22930,2.91,3
167,103394756,2011-01-12,21936,1.7,12
168,103394756,2011-02-09,22751,3.93,14
169,103394756,2011-01-20,21716,2.94,6
170,103394756,2011-03-02,22041,2.95,1
171,103394756,2011-02-28,84279B,7.69,2
172,103394756,2011-02-14,22457,2.86,4
173,103394756,2010-12-27,21137,32.79,23
174,103394756,2011-01-20,22115,4.13,2
175,103394756,2011-02-13,22937,2.49,2
176,103394756,2011-02-16,20684,3.23,2
177,103394756,2010-12-20,48194,6.17,3
178,103394756,2011-01-16,85038,2.42,9
179,103394756,2011-01-01,20682,2.98,2
180,103585995,2011-03-31,21155,1.11,12
181,103585995,2011-04-06,22522,1.37,5
182,103585995,2011-03-26,21524,2.4,6
183,103585995,2011-04-05,22521,0.94,10
184,103585995,2011-03-30,21383,1.17,12
185,103585995,2011-04-03,22433,5.75,7
186,103585995,2011-04-01,20727,1.06,4
187,103585995,2011-03-25,20974,0.7,7
188,103585995,2011-03-22,22279,3.81,3
189,103585995,2011-03-03,22295,1.36,2
190,103585995,2011-04-05,22566,1.78,6
191,103585995,2011-03-25,20712,4.3,10
192,103585995,2011-03-30,47566B,4.69,10
193,103585995,2011-03-09,22432,7.33,11
194,103585995,2011-04-03,22551,7.92,10
195,103585995,2011-03-12,21929,5.82,3
196,103585995,2011-03-29,71053,3.64,1
197,103585995,2011-03-28,85062,0.95,4
198,103585995,2011-04-29,POST,14.21,1
199,103585995,2011-04-19,21770,4.02,5
200,103585995,2011-04-24,22163,3.15,1
201,103585995,2011-03-30,21619,4.76,4
202,103585995,2011-03-30,48129,7.1,5
203,103585995,2011-04-25,48187,6.27,1
204,103909366,2011-02-01,16235,0.59,10
205,103909366,2011-04-19,21843,10.33,20
206,103909366,2011-01-02,17091J,1.16,8
207,103909366,2011-03-16,21259,4.43,39
208,103909366,2011-05-08,22990,15.57,3
209,103909366,2011-03-24,21624,6.96,2
210,103909366,2011-03-18,84596B,1.34,15
211,103909366,2011-04-20,20992,2.5,1
212,103909366,2011-03-02,22960,3.33,4
213,103909366,2011-01-14,20992,3.56,6
214,103909366,2011-03-10,22139,2.46,14
215,103909366,2011-02-12,21485,1.69,2
216,103909366,2011-04-24,22080,1.2,15
217,103909366,2011-02-14,47590A,7.58,1
218,103909366,2011-03-19,21955,5.12,11
219,103909366,2011-04-15,20711,1.39,8
220,103909366,2011-05-16,22191,7.43,25
221,103909366,2011-06-04,20750,7.36,3
222,103909366,2011-06-05,21243,1.31,6
223,103909366,2011-06-07,21845,0.91,28
224,103909366,2011-06-04,22427,4.24,1
225,103909366,2011-05-24,23165,1.06,8
226,103909366,2011-06-04,20766,3.66,11
227,103909366,2011-06-04,47590B,4.61,4
228,105071937,2010-12-03,22652,2.48,10
229,105071937,2010-12-14,20712,3.56,1
230,105071937,2011-01-19,22670,1.61,4
231,105071937,2011-03-19,22423,11.85,5
232,105071937,2010-12-29,22382,2.65,3
233,105071937,2010-12-09,21977,0.75,14
234,105071937,2011-02-10,22926,2.7,7
235,105071937,2011-01-19,22961,1.45,6
236,105071937,2011-02-16,22966,1.6,4
237,105071937,2010-12-27,20725,1.66,11
238,105071937,2010-12-05,21259,3.54,3
239,105071937,2011-03-02,21586,2.54,9
240,105071937,2011-02-16,22662,5.66,4
241,105071937,2011-02-06,21257,2.37,9
242,105071937,2011-06-11,22652,1.34,7
243,105071937,2011-01-01,23240,2.95,4
244,105071937,2011-08-08,21121,1.31,20
245,105071937,2010-12-10,84692,1.23,20
246,105071937,2010-12-08,21181,1.0,15
247,105071937,2010-12-13,22988,1.4,10
248,105071937,2010-12-12,21817,1.89,10
249,105071937,2011-01-08,21818,1.03,14
250,105071937,2010-12-26,20718,0.96,6
251,105071937,2010-12-29,21975,1.04,13
252,105071937,2010-12-12,84992,1.11,12
253,105071937,2011-01-07,22386,1.16,9
254,105071937,2010-12-31,21977,1.05,21
255,105071937,2011-01-15,21811,1.67,14
256,105071937,2011-01-21,21811,0.8,4
257,105071937,2010-12-30,22445,2.09,6
258,105071937,2010-12-24,21587,1.62,15
259,105071937,2010-12-13,84347,2.7,6
260,105071937,2010-12-26,22721,4.71,4
261,105071937,2011-01-21,10124A,1.61,4
262,105071937,2011-02-02,22697,2.36,9
263,105071937,2011-02-15,22722,3.44,5
264,105071937,2010-12-15,21644,1.36,10
265,105071937,2011-04-17,21212,0.95,18
266,105071937,2011-01-15,84029E,1.84,14
267,105071937,2011-01-07,21929,1.97,4
268,105071937,2011-02-22,22699,2.68,10
269,105071937,2011-03-04,21181,2.05,12
270,105071937,2010-12-23,20914,2.95,5
271,105071937,2011-01-28,21166,2.6,4
272,105071937,2011-02-17,23170,0.88,12
273,105071937,2011-04-07,22728,3.41,8
274,105071937,2011-01-20,84625A,2.33,4
275,105071937,2011-02-08,22867,1.98,9
276,105071937,2011-01-29,84991,3.75,14
277,105071937,2010-12-31,20979,1.06,5
278,105071937,2011-01-12,22843,2.03,7
279,105071937,2011-01-15,85014B,2.21,5
280,105071937,2011-01-11,22491,0.86,3
281,105071937,2010-12-08,22699,2.59,10
282,105071937,2010-12-26,22746,2.1,8
283,105071937,2011-01-17,22747,2.06,15
284,105071937,2011-03-01,22274,2.72,8
285,105071937,2011-02-03,22378,2.45,7
286,105071937,2011-02-09,23173,7.76,9
287,105071937,2010-12-29,23175,2.32,10
288,105071937,2011-05-23,21744,2.78,14
289,105071937,2011-03-15,23203,1.71,6
290,105071937,2011-06-04,22736,1.65,7
291,105071937,2010-12-16,22961,2.15,2
292,105071937,2011-04-12,22755,2.37,3
293,105071937,2011-05-11,84991,1.97,3
294,105071937,2011-03-21,22842,5.74,9
295,105071937,2011-03-15,22083,1.54,6
296,105071937,2011-03-31,23209,1.45,17
297,105071937,2011-07-18,84991,1.25,8
298,105071937,2011-05-12,21929,2.03,16
299,105071937,2011-03-22,22090,2.18,3
300,105071937,2011-02-27,22834,2.08,7
301,105071937,2010-12-08,22086,2.29,6
302,105071937,2011-07-20,23209,1.28,8
303,105071937,2011-03-17,21212,0.56,11
304,105071937,2011-03-24,22961,2.68,12
305,105071937,2011-05-18,23236,0.98,3
306,105071937,2011-07-30,22111,3.68,22
307,105071937,2011-04-22,21931,2.8,3
308,105071937,2011-01-12,82600,2.72,5
309,105071937,2010-12-08,85099F,0.73,10
310,105071937,2011-03-05,48194,5.89,15
311,105071937,2010-12-10,84692,1.28,20
312,105071937,2011-04-28,35953,2.21,3
313,105071937,2011-09-17,23202,2.09,8
314,105071937,2010-12-16,23203,1.89,8
315,105071937,2011-08-13,22754,1.61,5
316,105071937,2011-08-23,23203,1.03,24
317,105071937,2010-12-20,22961,3.24,8
318,105071937,2010-12-08,22632,2.09,8
319,105071937,2010-12-27,21259,4.63,6
320,105071937,2010-12-28,84341B,1.79,6
321,105071937,2010-12-27,22925,3.17,12
322,105071937,2010-12-21,22379,3.66,11
323,105071937,2010-12-23,22423,12.75,3
324,105071937,2010-12-18,21181,2.72,12
325,105071937,2011-01-25,22699,2.95,6
326,105071937,2011-02-09,22926,5.73,10
327,105071937,2011-04-25,20712,2.17,8
328,105071937,2011-01-26,21466,4.15,4
329,105071937,2011-03-03,22728,3.03,8
330,105071937,2011-05-03,22749,2.95,9
331,105071937,2011-05-02,21181,2.59,10
332,105071937,2010-12-30,22386,2.28,2
333,105071937,2011-05-07,21469,2.76,4
334,105071937,2011-05-20,22384,2.0,7
335,105071937,2011-04-08,22629,2.22,6
336,105071937,2011-02-28,84991,0.55,18
337,105071937,2011-03-09,22858,5.6,5
338,105071937,2011-01-14,48187,4.02,20
339,105071937,2011-04-27,71459,5.79,9
340,105071937,2011-05-09,22979,2.42,8
341,105071937,2011-04-17,85152,2.24,8
342,105071937,2011-05-01,22551,1.81,2
343,105071937,2011-01-04,21931,4.51,11
344,105071937,2011-07-22,21175,2.44,10
345,105071937,2011-02-02,48194,7.11,17
346,105071937,2011-03-01,22690,3.18,20
347,105071937,2011-03-08,48187,7.76,9
348,105071937,2011-03-17,21212,0.55,16
349,105071937,2011-03-01,23006,1.38,8
350,105071937,2011-02-28,21982,3.28,12
351,105071937,2011-04-03,22423,12.15,15
352,105071937,2011-02-27,21917,1.8,9
353,105071937,2011-03-10,22916,1.38,6
354,105071937,2011-03-31,22917,0.58,11
355,105071937,2011-03-09,22998,0.62,12
356,105071937,2011-03-04,22999,0.97,12
357,105071937,2011-03-19,22672,1.01,7
358,105071937,2011-03-11,21917,0.68,5
359,105071937,2011-04-08,21078,2.46,7
360,105071937,2011-03-18,21094,1.03,7
361,105071937,2011-03-19,22149,4.68,4
362,105071937,2011-03-30,22147,0.89,4
363,105071937,2011-05-16,23177,3.3,7
364,105071937,2011-03-26,22745,2.1,5
365,105071937,2011-02-27,22748,2.1,6
366,105071937,2011-04-25,22851,4.22,21
367,105071937,2011-02-25,21975,2.68,24
368,105071937,2011-06-11,22908,2.64,17
369,105071937,2011-03-14,47590A,3.5,6
370,105071937,2011-03-27,21977,0.59,15
371,105071937,2011-03-20,23232,1.8,21
372,105071937,2011-03-07,21166,0.72,13
373,105071937,2011-03-13,84683,1.38,7
374,105071937,2011-04-03,21592,0.88,4
375,105071937,2011-03-26,21931,0.87,24
376,105071937,2011-05-05,85099F,0.47,6
377,105071937,2011-03-31,22917,1.39,8
378,105071937,2011-03-27,22918,0.74,8
379,105071937,2011-05-09,23003,1.69,12
380,105071937,2011-04-17,22920,1.54,12
381,105071937,2011-03-27,85049F,1.61,21
382,105071937,2011-03-25,21447,1.56,6
383,105071937,2011-05-16,22621,1.93,11
384,105071937,2011-08-04,22423,12.75,6
385,105071937,2011-03-11,23201,2.54,6
386,105071937,2011-03-10,21531,3.97,6
387,105071937,2011-03-31,22993,4.64,7
388,105071937,2011-07-04,22726,3.45,4
389,105071937,2011-07-15,22766,2.62,11
390,105071937,2011-04-10,21918,2.61,18
391,105071937,2011-03-23,22411,1.76,15
392,105071937,2011-03-20,21080,0.85,6
393,105071937,2011-03-20,22551,1.65,1
394,105071937,2011-03-20,22629,1.95,2
395,105071937,2011-03-26,20727,2.94,5
396,105071937,2011-03-24,22211,5.79,4
397,105071937,2011-04-03,21467,1.93,9
398,105071937,2011-03-31,22411,2.7,10
399,105071937,2011-03-27,22859,4.31,4
400,105071937,2011-04-03,21470,1.76,5
401,105071937,2011-05-02,85099B,1.85,2
402,105071937,2011-04-24,22630,5.31,2
403,105071937,2011-04-04,21931,5.86,5
404,105071937,2011-04-05,22993,1.47,22
405,105071937,2011-04-18,21167,0.54,24
406,105071937,2011-05-14,21121,1.32,6
407,105071937,2011-05-02,84755,1.03,117
408,105071937,2011-04-17,22951,1.33,5
409,105071937,2011-04-05,22553,1.49,23
410,105071937,2011-06-11,20712,2.04,12
411,105071937,2011-05-21,22918,2.41,2
412,105071937,2011-05-07,20711,2.17,9
413,105071937,2011-04-04,82582,0.76,11
414,105071937,2011-03-22,22919,1.42,9
415,105071937,2011-04-17,85099F,1.82,4
416,105071937,2011-04-09,22989,2.34,24
417,105071937,2011-04-29,23230,0.44,11
418,105071937,2011-06-09,22442,2.29,20
419,105071937,2011-05-17,22443,6.96,22
420,105071937,2011-05-18,22989,0.85,15
421,105071937,2011-04-07,23280,2.16,20
422,105071937,2011-08-03,47590B,3.1,3
423,105071937,2011-06-09,85014B,3.15,6
424,105071937,2011-09-07,23155,4.18,16
425,105071937,2011-04-25,23281,1.92,24
426,105071937,2011-07-10,21977,2.75,21
427,105071937,2011-05-10,22629,1.95,3
428,105071937,2011-05-22,22963,0.89,15
429,105071937,2011-06-14,22998,0.69,9
430,105071937,2011-06-19,85152,1.09,9
431,105071937,2011-06-03,22962,0.88,16
432,105071937,2011-07-02,23298,3.54,18
433,105071937,2011-06-23,23118,7.48,8
434,105071937,2011-07-27,22437,0.8,13
435,105071937,2011-06-28,23282,1.25,15
436,105071937,2011-08-10,20713,0.98,30
437,105071937,2011-06-27,23201,0.94,48
438,105071937,2011-07-30,23066,5.03,7
439,105071937,2011-07-11,85099B,3.07,13
440,105071937,2011-07-24,22411,3.41,7
441,105071937,2011-08-02,23072,9.45,5
442,105071937,2011-06-06,22379,3.67,7
443,105071937,2011-07-17,85152,1.5,6
444,105071937,2011-08-19,22141,1.42,10
445,105071937,2011-08-19,22144,1.74,8
446,105071937,2011-05-25,23350,1.68,2
447,105071937,2011-07-16,22384,1.03,3
448,105071937,2011-05-31,23374,2.05,8
449,105071937,2011-08-20,23148,1.34,9
450,105071937,2011-06-04,21175,2.32,7
451,105071937,2011-06-28,22760,2.69,7
452,105071937,2011-05-15,23052,11.54,10
453,105071937,2011-09-02,22384,7.35,3
454,105071937,2011-09-14,22149,1.44,23
455,105071937,2011-08-27,23154,2.0,6
456,105071937,2011-09-17,20712,1.7,9
457,105071937,2011-07-30,23159,1.69,9
458,105071937,2011-05-16,22629,1.95,2
459,105071937,2011-05-16,23175,3.25,1
460,105071937,2011-06-19,21790,1.22,12
461,105071937,2011-06-03,23201,2.37,5
462,105071937,2011-07-13,85099B,4.7,7
463,105071937,2011-05-22,21124,1.32,25
464,105071937,2011-06-26,22149,1.3,10
465,105071937,2011-07-09,22704,1.02,15
466,105071937,2011-07-22,82600,1.95,7
467,105071937,2011-06-09,22663,1.01,10
468,105071937,2011-05-21,23201,0.56,9
469,105071937,2011-06-03,23192,0.68,11
470,105071937,2011-06-15,47591D,1.88,5
471,105071937,2011-07-31,23256,4.11,5
472,105071937,2011-07-19,22379,1.81,14
473,105071937,2011-06-30,22899,0.92,9
474,105071937,2011-05-25,22744,2.01,45
475,105071937,2011-07-19,82600,4.04,5
476,105071937,2011-08-13,22443,2.11,13
477,105071937,2011-06-30,85099F,5.52,12
478,105071937,2011-08-01,23255,4.09,8
479,105071937,2011-06-30,23254,3.73,8
480,105071937,2011-07-22,22992,1.96,12
481,105071937,2011-06-03,23344,1.86,6
482,105071937,2011-08-09,20728,1.39,4
483,105071937,2011-07-06,21328,4.21,9
484,105071937,2011-05-19,21329,1.42,10
485,105071937,2011-05-25,21559,1.93,9
486,105071937,2011-06-24,20713,2.38,2
487,105071937,2011-08-16,23284,5.06,11
488,105071937,2011-07-27,22993,1.49,4
489,105071937,2011-07-06,23191,2.22,12
490,105071937,2011-07-26,23208,1.92,6
491,105071937,2011-08-16,23354,1.4,34
492,105071937,2011-08-21,23239,1.66,2
493,105071937,2011-07-02,23349,4.94,12
494,105071937,2011-07-25,20748,2.12,4
495,105071937,2011-07-22,10125,1.64,24
496,105071937,2011-08-16,21558,2.29,15
497,105071937,2011-09-30,21561,1.6,13
498,105071937,2011-08-19,22352,2.36,23
499,105071937,2011-09-14,84879,1.71,27
500,105071937,2011-08-28,22965,2.07,5
501,105071937,2011-07-10,23154,2.06,10
502,105071937,2011-05-30,85099B,1.95,9
503,105071937,2011-06-18,23159,2.06,8
504,105071937,2011-09-09,22963,1.67,12
505,105071937,2011-08-02,23161,2.05,11
506,105071937,2011-07-24,21080,0.85,6
507,105071937,2011-07-24,22551,1.65,2
508,105071937,2011-07-24,22629,1.95,1
509,105071937,2011-07-24,22745,2.1,1
510,105071937,2011-07-24,22746,2.1,1
511,105071937,2011-07-24,22747,2.1,1
512,105071937,2011-07-24,22748,2.1,1
513,105071937,2011-09-18,21980,1.73,2
514,105071937,2011-09-01,22381,2.0,12
515,105071937,2011-08-31,23201,1.43,18
516,105071937,2011-08-23,23002,1.19,9
517,105071937,2011-09-25,82600,0.67,14
518,105071937,2011-10-04,22749,1.36,6
519,105071937,2011-09-17,22704,3.43,9
520,105071937,2011-09-11,82582,1.6,4
521,105071937,2011-09-25,22995,0.67,9
522,105071937,2011-09-29,22637,0.88,6
523,105071937,2011-08-18,22271,2.09,4
524,105071937,2011-08-06,23006,2.55,8
525,105071937,2011-08-28,84997D,1.27,13
526,105071937,2011-08-26,22386,0.98,6
527,105071937,2011-09-20,23233,1.87,11
528,105071937,2011-08-22,22908,2.24,9
529,105071937,2011-10-04,22962,1.68,12
530,105071937,2011-08-02,21166,1.41,12
531,105071937,2011-08-10,22197,1.62,18
532,105071937,2011-10-07,22381,2.08,5
533,105071937,2011-09-24,22554,1.6,14
534,105071937,2011-08-16,22631,1.7,12
535,105071937,2011-09-18,21918,1.41,7
536,105071937,2011-11-05,23050,5.7,1
537,105071937,2011-09-13,21257,7.72,3
538,105071937,2011-10-22,23382,3.43,8
539,105071937,2011-08-25,22553,1.78,4
540,105071937,2011-10-16,22492,1.86,5
541,105071937,2011-11-09,22630,1.85,12
542,105071937,2011-08-21,85152,2.09,14
543,105071937,2011-08-01,23192,1.99,1
544,105071937,2011-10-06,21181,2.03,1
545,105071937,2011-09-05,22963,3.96,6
546,105071937,2011-09-04,21175,1.69,12
547,105071937,2011-10-06,22909,3.5,3
548,105071937,2011-09-04,21988,1.46,8
549,105071937,2011-09-11,23089,4.17,14
550,105071937,2011-09-07,22411,5.31,4
551,105071937,2011-10-20,23306,4.6,3
552,105071937,2011-10-22,85014B,2.33,36
553,105071937,2011-09-25,85014A,2.57,34
554,105071937,2011-09-26,22629,1.95,1
555,105071937,2011-09-26,22699,2.95,2
556,105071937,2011-10-23,22352,7.67,13
557,105071937,2011-11-01,22384,2.47,10
558,105071937,2011-10-05,22866,2.82,8
559,105071937,2011-10-20,20712,1.97,92
560,105071937,2011-11-08,21558,6.5,18
561,105071937,2011-11-10,21175,1.53,14
562,105071937,2011-10-17,22632,2.09,5
563,105071937,2011-10-12,22834,5.02,43
564,105071937,2011-11-08,21175,1.8,14
565,105071937,2011-10-01,21931,0.57,13
566,105071937,2011-10-18,23439,5.44,43
567,105071937,2011-10-24,20711,2.64,2
568,105458085,2011-03-10,84945,0.54,64
569,105458085,2011-02-15,85099F,1.71,37
570,105458085,2011-08-07,85099B,2.01,154
571,105458085,2011-01-24,21313,1.44,47
572,105458085,2011-03-04,21928,1.71,70
573,105458085,2011-05-11,22696,1.98,56
574,105458085,2011-03-25,22896,1.85,33
575,105458085,2011-04-26,22386,1.94,28
576,105458085,2011-01-31,82613C,0.59,24
577,105458085,2011-05-30,21755,4.09,3
578,105458085,2011-04-19,85099C,1.45,63
579,105458085,2011-08-19,20713,4.08,15
580,105458085,2011-07-30,22295,1.77,82
581,105458085,2011-08-11,21982,2.36,20
582,105458085,2011-02-24,22409,1.51,36
583,105458085,2011-01-19,21136,1.9,6
584,105458085,2011-04-04,22487,5.53,7
585,105458085,2011-03-18,23200,4.11,11
586,105458085,2011-07-10,21985,2.35,21
587,105458085,2011-01-18,23343,0.59,9
588,105458085,2011-08-05,85123A,2.91,30
589,105458085,2011-08-03,21361,11.95,64
590,105458085,2011-04-06,22695,1.97,41
591,105458085,2011-07-04,22740,4.66,24
592,105458085,2011-06-17,22120,5.87,3
593,105458085,2011-09-03,22469,1.76,12
594,105458085,2011-08-03,22748,2.02,7
595,105458085,2011-09-01,23322,3.3,2
596,105458085,2011-09-06,22411,1.67,12
597,105458085,2011-08-04,22746,1.82,10
598,105458085,2011-08-19,23159,1.34,8
599,105458085,2011-08-27,23076,1.45,23
600,105458085,2011-08-22,22865,4.79,11
601,105458085,2011-09-25,22972,4.68,9
602,105458085,2011-08-11,22722,1.89,11
603,105458085,2011-09-11,22867,1.83,51
604,105458085,2011-09-21,22729,2.07,11
605,105458085,2011-09-04,22896,2.53,26
606,105458085,2011-11-05,23581,4.89,20
607,105458085,2011-09-24,22470,6.3,17
608,105458085,2011-10-12,23186,1.67,25
609,105458085,2011-10-06,21755,6.25,3
610,105975369,2010-12-03,21485,2.18,10
611,105975369,2010-12-29,22837,3.99,11
612,105975369,2010-12-11,84030E,0.85,31
613,105975369,2011-01-08,20914,3.75,4
614,105975369,2010-12-17,21206,1.61,6
615,105975369,2011-01-02,47590B,5.01,3
616,105975369,2011-01-12,22933,2.95,5
617,105975369,2011-03-04,47599B,2.8,6
618,105975369,2011-03-04,85038,2.1,7
619,105975369,2011-02-26,22382,1.32,7
620,105975369,2011-04-08,20677,1.27,7
621,105975369,2011-03-07,84077,1.18,38
622,105975369,2011-08-17,22333,1.9,2
623,105975369,2011-04-23,21485,1.36,31
624,105975369,2010-12-21,21210,1.63,4
625,105975369,2010-12-15,21916,0.47,11
626,105975369,2011-01-05,22090,2.57,13
627,105975369,2010-12-11,22077,2.07,8
628,105975369,2010-12-13,21242,2.56,5
629,105975369,2011-01-02,21479,2.33,2
630,105975369,2010-12-07,22208,2.7,2
