ID,DATE,ITEMID,PRICE,AMOUNT
100610,2010-12-05,20751,2.84,4.0
100610,2010-12-12,21754,5.46,18.0
100610,2010-12-10,22079,1.89,5.0
100610,2010-12-05,22766,2.21,8.0
100610,2010-12-09,22866,2.19,5.0
100610,2010-12-06,48116,6.68,1.0
100610,2010-12-06,21523,7.77,4.0
100610,2010-12-15,21034,1.18,10.0
100610,2010-12-14,22771,1.25,9.0
100610,2010-12-15,21524,5.61,2.0
100610,2010-12-13,21668,1.25,8.0
100610,2010-12-13,21509,0.36,16.0
100610,2010-12-13,84520B,0.54,9.0
100610,2010-12-15,22026,0.54,9.0
100610,2010-12-15,22117,0.66,12.0
100610,2010-12-13,22377,0.65,16.0
100610,2010-12-13,22378,0.75,19.0
100610,2010-12-13,22384,1.55,12.0
100610,2010-12-13,22511,1.25,11.0
100610,2010-12-15,22467,6.75,1.0
100610,2010-12-14,22716,0.42,14.0
100610,2010-12-13,22772,1.25,8.0
100610,2010-12-13,22805,1.25,2.0
100610,2010-12-15,21506,0.42,12.0
100610,2010-12-15,85199S,0.42,9.0
100610,2010-12-13,20685,5.47,4.0
100610,2011-01-06,84707A,9.95,2.0
100610,2010-12-25,21873,0.27,36.0
100610,2010-12-29,22609,0.26,36.0
100610,2011-01-12,22222,1.95,12.0
100610,2011-01-05,22834,0.85,24.0
100610,2011-02-01,21755,5.95,3.0
100610,2011-01-22,84970L,0.95,10.0
100610,2011-01-08,18098C,3.19,4.0
100610,2011-01-08,20685,8.39,1.0
100610,2011-01-07,20974,0.62,10.0
100610,2011-01-07,21232,1.25,11.0
100610,2011-01-08,21506,0.57,12.0
100610,2011-01-07,21507,0.58,11.0
100610,2011-01-08,22379,6.71,4.0
100610,2011-01-08,21524,8.17,1.0
100610,2011-01-08,84378,1.25,8.0
100610,2011-01-07,20676,1.25,12.0
100610,2011-01-07,21981,0.39,12.0
100610,2011-01-07,22035,0.34,12.0
100610,2011-01-07,22037,0.42,11.0
100610,2011-01-08,21755,5.91,12.0
100610,2011-01-08,22331,1.82,5.0
100610,2011-01-08,21754,3.52,1.0
100610,2011-01-07,22333,1.85,4.0
100610,2011-01-07,22356,0.62,11.0
100610,2011-01-07,48138,7.21,5.0
100610,2011-01-07,22381,2.39,6.0
100610,2011-01-07,22383,1.65,10.0
100610,2011-01-08,85123A,2.72,24.0
100610,2011-01-08,22766,2.7,10.0
100610,2011-01-07,22241,1.25,10.0
100610,2011-01-07,22772,1.25,8.0
100610,2011-01-07,22241,1.25,9.0
100610,2011-01-07,22551,3.46,4.0
100610,2011-01-07,22801,2.61,2.0
100610,2011-01-07,22355,0.72,10.0
100610,2011-01-08,48187,4.85,3.0
100610,2011-01-07,84755,0.63,17.0
100610,2011-01-07,22460,1.25,12.0
100610,2011-01-08,85176,0.64,5.0
100610,2011-01-07,22380,2.1,10.0
100610,2011-01-10,22381,2.51,8.0
100610,2011-01-24,22983,0.44,12.0
100610,2011-02-10,22066,0.75,12.0
100610,2011-05-09,84970L,0.95,12.0
100610,2011-01-13,85215,0.61,24.0
100610,2011-01-21,21355,1.25,15.0
100610,2011-01-21,21870,1.25,4.0
100610,2011-01-26,85034B,1.25,8.0
100610,2011-01-31,20675,1.25,7.0
100610,2011-02-01,21240,0.85,20.0
100610,2011-01-25,21156,1.95,11.0
100610,2011-01-25,22435,1.39,38.0
100610,2011-01-26,85036B,1.01,6.0
100610,2011-01-27,22379,1.87,12.0
100610,2011-01-30,21238,0.85,12.0
100610,2011-02-13,17013D,0.42,79.0
100610,2011-03-16,84596B,0.42,42.0
100610,2011-04-07,85173,0.85,24.0
100610,2011-02-05,21239,0.85,21.0
100610,2011-03-12,84674,0.87,19.0
100610,2011-02-26,85184C,0.92,23.0
100610,2011-02-22,22610,0.24,39.0
100610,2011-03-27,84596L,0.33,47.0
100610,2011-04-05,85039C,0.42,47.0
100610,2011-02-12,17096,0.21,
100610,2011-01-30,22595,1.03,7.0
100610,2011-01-31,21071,1.25,5.0
100610,2011-01-27,48173C,3.76,5.0
100610,2011-01-29,21244,4.0,4.0
100610,2011-02-02,21245,1.55,8.0
100610,2011-01-28,21523,3.28,2.0
100610,2011-01-27,21524,4.7,2.0
100610,2011-01-27,20677,1.25,5.0
100610,2011-01-31,21899,0.57,11.0
100610,2011-01-27,21900,0.6,10.0
100610,2011-01-31,21901,0.61,10.0
100610,2011-01-30,21211,1.38,8.0
100610,2011-01-29,82494L,2.25,5.0
100610,2011-03-09,21402,0.21,12.0
100610,2011-02-24,21508,0.4,12.0
100610,2011-01-28,22814,0.42,9.0
100610,2011-03-02,22245,0.85,23.0
100610,2011-04-12,21673,1.25,12.0
100610,2011-02-22,21872,1.04,12.0
100610,2011-03-13,21936,3.89,2.0
100610,2011-02-23,22062,0.97,7.0
100610,2011-03-08,22328,2.95,6.0
100610,2011-02-16,22241,1.25,4.0
100610,2011-03-08,22993,1.25,6.0
100610,2011-03-12,47566,4.95,4.0
100610,2011-03-17,22634,5.3,1.0
100610,2011-02-27,21977,0.43,24.0
100610,2011-02-25,22715,0.42,24.0
100610,2011-03-06,21937,3.63,4.0
100610,2011-03-06,22748,6.45,2.0
100610,2011-03-02,22844,8.5,5.0
100610,2011-03-30,22969,1.3,22.0
100610,2011-02-16,21242,1.67,10.0
100610,2011-03-14,22522,0.99,12.0
100610,2011-03-18,20677,1.25,5.0
100610,2011-03-19,20676,1.25,11.0
100610,2011-03-18,21876,1.25,5.0
100610,2011-03-30,21877,1.07,6.0
100610,2011-04-10,22523,1.04,9.0
100610,2011-03-09,22636,8.5,1.0
100610,2011-03-10,22521,0.86,11.0
100610,2011-04-09,23206,3.46,4.0
100610,2011-04-15,37475,9.95,2.0
100610,2011-04-22,21116,4.95,3.0
100610,2011-03-01,84596F,0.39,64.0
100610,2011-03-05,85116,0.51,
100610,2011-03-13,20685,7.95,1.0
100610,2011-03-12,22379,1.78,12.0
100610,2011-03-10,21523,7.95,4.0
100610,2011-02-25,21398,0.41,12.0
100610,2011-02-23,21399,0.4,12.0
100610,2011-03-07,22241,1.25,5.0
100610,2011-03-20,21673,1.25,11.0
100610,2011-02-20,22027,0.39,12.0
100610,2011-02-28,22037,0.41,6.0
100610,2011-03-03,22084,3.43,1.0
100610,2011-02-22,22064,1.85,10.0
100610,2011-03-23,22326,6.84,2.0
100610,2011-03-08,21395,0.39,12.0
100610,2011-03-04,21439,1.25,10.0
100610,2011-03-23,22997,0.42,6.0
100610,2011-02-19,21519,0.41,11.0
100610,2011-03-12,47590A,5.59,1.0
100610,2011-02-26,21586,5.43,3.0
100610,2011-03-14,84050,5.65,2.0
100610,2011-02-21,22023,0.42,12.0
100610,2011-03-06,84596J,0.42,24.0
100610,2011-03-17,22815,0.42,24.0
100610,2011-03-04,20675,1.25,7.0
100610,2011-02-19,22775,1.25,6.0
100610,2011-04-13,21242,1.65,10.0
100610,2011-03-24,22433,1.74,5.0
100610,2011-03-09,20676,1.25,12.0
100610,2011-03-08,82494L,2.95,8.0
100610,2011-03-07,22798,2.95,8.0
100610,2011-02-23,22090,3.04,9.0
100610,2011-03-27,21243,1.66,8.0
100610,2011-03-06,23204,0.91,9.0
100610,2011-03-09,23206,1.94,5.0
100610,2011-02-21,84755,0.55,16.0
100610,2011-03-26,22088,2.95,12.0
100610,2011-04-08,21244,1.9,6.0
100610,2011-03-29,37327,0.42,12.0
100610,2011-03-31,22994,0.42,11.0
100610,2011-03-29,37444C,0.39,9.0
100610,2011-03-30,22995,0.42,8.0
100610,2011-03-28,22996,0.42,7.0
100610,2011-03-24,37340,0.4,12.0
100610,2011-03-27,37444A,0.41,4.0
100610,2011-04-11,22035,0.41,12.0
100610,2011-04-10,23156,2.08,10.0
100610,2011-04-08,22090,2.95,8.0
100610,2011-04-08,22714,0.42,14.0
100610,2011-04-07,85123A,2.95,15.0
100610,2011-04-17,21394,0.41,12.0
100610,2011-04-05,85132B,5.41,3.0
100610,2011-04-13,21937,3.33,5.0
100610,2011-04-05,22028,0.39,11.0
100610,2011-04-07,23159,2.09,12.0
100610,2011-04-05,82483,4.72,1.0
100610,2011-04-08,23204,1.2,3.0
100610,2011-04-05,22497,3.26,3.0
100610,2011-04-13,84596F,0.42,16.0
100610,2011-04-21,22715,0.41,12.0
100610,2011-04-28,21243,1.67,9.0
100610,2011-05-18,84596B,0.42,16.0
100610,2011-05-15,22254,1.25,10.0
100610,2011-05-10,21933,1.99,3.0
100610,2011-05-19,21976,0.48,12.0
100610,2011-05-11,22088,2.95,8.0
100610,2011-05-08,23173,8.81,1.0
100610,2011-05-16,22568,3.88,2.0
100610,2011-05-11,22752,5.94,5.0
100610,2011-05-08,22762,,1.0
100610,2011-05-11,23144,0.72,12.0
100610,2011-05-10,22169,7.89,2.0
100610,2011-05-18,47566B,7.42,2.0
100610,2011-05-10,22171,6.79,3.0
100610,2011-05-16,21754,5.72,6.0
100610,2011-05-11,21932,3.18,4.0
100610,2011-05-13,84879,6.84,2.0
100610,2011-05-11,21519,0.39,12.0
100610,2011-05-18,21395,0.42,12.0
100610,2011-05-15,40016,0.41,24.0
100610,2011-05-19,22497,4.15,4.0
100610,2011-05-13,23093,2.43,5.0
100610,2011-09-07,84596B,0.42,42.0
100610,2011-05-20,22088,2.95,6.0
100610,2011-05-23,22170,6.29,4.0
100610,2011-05-23,22090,2.95,6.0
100610,2011-05-23,23298,6.47,3.0
100610,2011-05-21,23110,5.66,4.0
100610,2011-05-22,84687,5.94,3.0
100610,2011-05-21,22694,2.3,28.0
100610,2011-06-02,20984,0.39,9.0
100610,2011-06-10,72128,0.85,12.0
100610,2011-05-24,22815,0.72,16.0
100610,2011-05-20,22028,0.82,12.0
100610,2011-06-06,22773,1.37,12.0
100610,2011-05-30,22907,0.85,12.0
100610,2011-06-06,22999,0.42,7.0
100610,2011-05-22,21506,0.42,5.0
100610,2011-06-10,23202,2.08,17.0
100610,2011-06-07,23032,1.65,5.0
100610,2011-06-16,22720,3.19,2.0
100610,2011-09-30,22469,1.42,48.0
100610,2011-06-14,23145,1.14,12.0
100610,2011-06-16,23033,1.4,3.0
100610,2011-06-18,22030,0.57,24.0
100610,2011-06-19,40016,0.98,24.0
100610,2011-06-21,23208,1.65,4.0
100610,2011-06-21,21927,1.38,2.0
100610,2011-06-19,23202,2.98,3.0
100610,2011-06-17,23243,4.3,1.0
100610,2011-06-12,23245,3.96,3.0
100610,2011-07-11,22771,1.25,9.0
100610,2011-06-24,21359,4.07,6.0
100610,2011-07-01,21669,1.25,12.0
100610,2011-07-04,23285,1.2,12.0
100610,2011-06-27,22173,2.95,17.0
100610,2011-06-23,23286,1.14,8.0
100610,2011-06-22,20676,1.3,7.0
100610,2011-07-11,22772,1.02,12.0
100610,2011-06-23,23029,1.65,7.0
100610,2011-06-26,23207,1.65,7.0
100610,2011-07-09,22775,0.85,12.0
100610,2011-07-03,23244,1.69,12.0
100610,2011-06-24,85123A,2.95,6.0
100610,2011-07-17,21668,1.25,12.0
100610,2011-07-22,20677,2.74,7.0
100610,2011-09-30,23208,1.65,10.0
100610,2011-08-05,23108,4.38,5.0
100610,2011-08-04,22727,2.74,4.0
100610,2011-08-04,22726,3.43,3.0
100610,2011-08-04,23177,1.83,10.0
100610,2011-08-06,22840,7.71,2.0
100610,2011-08-11,20674,2.1,7.0
100610,2011-08-10,20675,1.39,11.0
100610,2011-08-10,23124,1.25,13.0
100610,2011-08-10,21172,1.44,22.0
100610,2011-08-11,22754,0.85,11.0
100610,2011-08-10,22619,3.67,5.0
100610,2011-08-09,20914,2.1,6.0
100610,2011-08-10,22150,1.82,5.0
100610,2011-08-10,21243,1.7,6.0
100610,2011-08-11,23012,2.13,2.0
100610,2011-08-10,23013,3.22,2.0
100610,2011-08-10,21931,2.13,4.0
100610,2011-08-09,23326,0.76,12.0
100610,2011-08-28,22430,1.23,1.0
100610,2011-08-26,22427,2.95,3.0
100610,2011-08-27,23307,0.66,3.0
100610,2011-08-24,22841,6.32,2.0
100610,2011-08-13,23069,6.25,4.0
100610,2011-08-18,21976,4.23,2.0
100610,2011-08-10,23344,4.05,1.0
100610,2011-08-20,22754,0.79,22.0
100610,2011-09-05,20676,1.25,22.0
100610,2011-09-06,22327,3.4,3.0
100610,2011-09-02,22352,1.81,6.0
100610,2011-09-08,22470,2.98,4.0
100610,2011-09-07,22637,1.24,3.0
100610,2011-09-05,22730,3.62,4.0
100610,2011-09-09,23005,1.06,8.0
100610,2011-09-10,22772,0.95,11.0
100610,2011-09-04,22817,0.37,6.0
100610,2011-09-10,23322,2.95,6.0
100610,2011-09-08,22728,3.23,4.0
100610,2011-09-02,22727,3.75,1.0
100610,2011-09-06,22173,1.87,7.0
100610,2011-09-16,17038,0.1,103.0
100610,2011-09-02,21071,0.62,12.0
100610,2011-10-13,21115,5.66,1.0
100610,2011-10-09,23330,0.95,7.0
100610,2011-09-28,23266,0.95,9.0
100610,2011-09-13,22865,1.99,12.0
100610,2011-09-24,22630,1.75,12.0
100610,2011-09-28,84568,0.19,
100610,2011-09-24,22119,5.91,3.0
100610,2011-10-08,22120,9.95,2.0
100610,2011-09-24,22328,2.95,2.0
100610,2011-09-14,20677,2.45,8.0
100610,2011-09-29,23112,6.26,1.0
100610,2011-09-26,23243,1.54,3.0
100610,2011-09-21,82483,2.97,1.0
100610,2011-09-26,23311,1.19,5.0
100610,2011-10-01,23313,7.46,1.0
100610,2011-09-26,21243,2.35,12.0
100610,2011-10-16,72818,0.41,30.0
100610,2011-10-16,20677,1.25,7.0
100610,2011-10-14,21239,0.85,12.0
100610,2011-10-14,23230,0.29,24.0
100610,2011-10-14,22097,0.4,1.0
100610,2011-10-14,22197,0.66,14.0
100610,2011-10-14,22338,0.23,11.0
100610,2011-10-14,22699,2.69,3.0
100610,2011-10-16,21213,0.32,83.0
100610,2011-10-16,22689,5.01,1.0
100610,2011-10-16,22386,3.46,4.0
100610,2011-10-15,22118,4.06,3.0
100610,2011-10-14,23199,2.08,4.0
100610,2011-10-15,22577,0.41,16.0
100610,2011-10-15,84879,1.13,15.0
100610,2011-10-17,21131,2.35,3.0
100610,2011-10-25,22121,5.49,9.0
100610,2011-11-01,23314,12.58,1.0
100610,2011-10-22,22712,0.42,10.0
100610,2011-10-23,21172,1.48,3.0
100610,2011-11-19,22983,0.42,10.0
100610,2011-10-15,22714,0.42,6.0
100610,2011-11-14,21506,0.42,11.0
100610,2011-10-31,22027,0.42,11.0
100610,2011-10-19,23005,0.42,7.0
100610,2011-11-07,23100,1.25,7.0
100610,2011-10-17,23202,2.86,2.0
100610,2011-11-02,23188,4.81,2.0
100610,2011-11-07,23174,0.61,3.0
100610,2011-10-24,22952,0.6,12.0
100610,2011-11-27,22581,0.38,21.0
100610,2011-11-25,23266,1.23,6.0
100610,2011-11-26,82551,3.02,6.0
100610,2011-11-25,22197,0.83,12.0
100610,2011-11-26,22865,2.09,10.0
100610,2011-11-27,22328,2.46,5.0
100610,2011-11-25,20914,2.53,2.0
100610,2011-11-25,84879,1.53,7.0
10094,2011-01-24,22189,5.76,10.0
10094,2010-12-21,22457,2.93,4.0
10094,2011-01-28,72741,1.61,4.0
10094,2010-12-08,22792,0.87,12.0
10094,2010-12-12,22863,2.36,5.0
10094,2010-12-25,84596B,0.91,10.0
10094,2011-01-28,84596F,0.97,12.0
10094,2010-12-14,84832,1.16,9.0
10094,2010-12-15,84970S,0.91,24.0
10094,2011-01-12,85231B,0.85,20.0
10094,2011-01-18,21613,2.95,5.0
10094,2011-01-01,21262,2.95,3.0
10094,2010-12-20,22721,4.33,3.0
10094,2011-01-20,84992,0.76,24.0
10094,2010-12-15,22930,2.92,11.0
10094,2010-12-20,22973,1.58,18.0
10094,2010-12-21,84832,0.85,21.0
10094,2011-07-10,15036,0.6,16.0
10094,2011-07-17,20728,1.65,11.0
10094,2011-07-17,85053,1.97,6.0
10094,2011-07-04,21794,3.35,6.0
10094,2011-07-04,84828,1.25,12.0
10094,2011-07-20,23252,3.41,4.0
10094,2011-07-05,84375,3.07,12.0
10094,2011-07-12,21975,0.58,22.0
10094,2011-07-31,23052,6.02,2.0
10094,2011-08-05,23250,1.25,9.0
10094,2011-08-07,23251,1.25,11.0
10094,2011-08-23,22429,4.14,4.0
10094,2011-08-30,23192,4.18,3.0
10094,2011-09-09,22457,2.91,12.0
10094,2011-09-21,23252,1.89,4.0
10094,2011-08-21,23298,3.34,8.0
10094,2011-08-26,23296,1.28,9.0
10094,2011-10-02,23294,0.83,9.0
10094,2011-10-09,23313,4.95,5.0
10094,2011-10-07,23298,4.3,12.0
10094,2011-10-13,84832,0.84,10.0
10094,2011-10-29,22047,0.69,25.0
10094,2011-10-23,20728,2.06,4.0
10094,2011-10-18,22180,1.3,2.0
10094,2011-10-17,22429,3.67,12.0
10094,2011-10-19,23395,3.46,4.0
10094,2011-10-21,35970,1.67,11.0
10094,2011-10-16,84946,1.25,12.0
10094,2011-10-25,22469,1.47,12.0
10094,2011-10-26,85049E,1.48,10.0
10094,2011-10-23,85049H,1.97,6.0
10094,2011-11-25,22457,2.95,6.0
10094,2011-11-26,23298,4.95,6.0
10094,2011-11-24,21034,0.89,2.0
10094,2011-11-19,22481,1.11,25.0
10094,2011-11-04,23545,0.56,15.0
10094,2011-11-07,23313,4.68,13.0
10094,2011-11-26,21123,5.68,3.0
10094,2011-11-22,84832,0.97,11.0
10094,2011-11-26,84946,1.25,12.0
102542,2010-12-16,21164,3.41,6.0
102542,2010-12-10,21314,1.46,43.0
102542,2011-02-16,85123A,2.9,6.0
102542,2011-02-02,22217,1.25,33.0
102542,2011-02-19,85093,0.61,48.0
102542,2011-02-06,21754,6.39,3.0
102542,2011-02-06,22178,1.2,67.0
102542,2011-02-28,21166,1.93,9.0
102542,2011-03-08,82494L,4.91,5.0
102542,2011-02-08,84946,1.25,13.0
102542,2011-03-06,21755,5.95,4.0
102542,2011-03-18,22423,11.97,2.0
102542,2011-03-29,22457,2.95,6.0
102542,2011-05-17,22423,11.56,3.0
102542,2011-05-02,23087,0.89,16.0
102542,2011-05-16,22178,1.25,18.0
102542,2011-05-13,82582,2.02,12.0
102542,2011-08-19,21929,2.07,22.0
102542,2011-09-15,84946,1.25,24.0
102542,2011-08-07,22460,1.25,12.0
102542,2011-09-18,22575,1.98,14.0
102542,2011-09-27,21809,0.39,48.0
102542,2011-09-27,21811,0.39,48.0
102542,2011-09-27,22578,0.33,24.0
102542,2011-09-28,22464,1.65,12.0
102542,2011-09-28,22577,0.34,25.0
102542,2011-09-29,22158,2.92,24.0
102542,2011-11-04,22470,2.95,6.0
102542,2011-10-13,21810,0.4,48.0
102542,2011-10-20,22154,0.34,48.0
102542,2011-10-21,23057,4.95,6.0
102542,2011-11-19,21818,0.4,49.0
102542,2011-10-05,21819,0.39,44.0
102542,2011-11-15,21822,0.79,30.0
102542,2011-11-10,21811,0.39,48.0
102542,2011-11-10,22575,2.04,28.0
102542,2011-11-10,22578,0.55,
102542,2011-11-10,85048,8.4,3.0
102542,2011-11-19,21810,0.39,57.0
102542,2011-11-13,21929,2.0,19.0
102542,2011-11-19,22178,1.8,30.0
10428,2011-01-10,40016,0.42,21.0
10428,2011-01-09,21125,1.25,12.0
10428,2011-01-09,22467,2.5,6.0
10428,2011-01-09,21210,1.45,12.0
10428,2011-01-10,21126,1.25,12.0
10428,2011-01-09,21733,2.95,6.0
10428,2011-01-10,82583,1.35,12.0
10428,2011-01-09,22471,3.73,7.0
10428,2011-01-09,21931,1.94,11.0
10428,2011-01-10,21974,1.55,12.0
10428,2011-01-10,22326,2.79,12.0
10428,2011-01-10,22759,1.65,11.0
10428,2011-01-09,22411,1.25,11.0
10428,2011-01-10,85099B,1.92,11.0
10428,2011-01-10,22627,9.25,2.0
10428,2011-01-09,21936,2.95,6.0
10428,2011-01-09,22625,8.05,2.0
10428,2011-01-10,85123A,2.95,6.0
10428,2011-01-25,21175,2.79,5.0
10428,2011-02-27,84279B,3.75,6.0
10428,2011-01-11,21519,0.58,8.0
10428,2011-03-10,21874,2.5,11.0
10428,2011-02-17,21520,2.63,15.0
10428,2011-04-08,22115,2.04,12.0
10428,2011-05-08,22719,1.25,12.0
10428,2011-04-16,22949,2.39,16.0
10428,2011-04-22,47590A,3.27,6.0
10428,2011-04-21,84692,0.42,16.0
10428,2011-04-29,21172,1.45,12.0
10428,2011-03-25,84988,1.75,12.0
10428,2011-04-11,22358,2.95,7.0
104383,2011-04-09,22946,,2.0
104383,2011-04-08,21977,0.75,16.0
104383,2011-04-08,22941,4.89,2.0
104383,2011-04-08,22115,4.86,3.0
104383,2011-04-08,22412,2.1,3.0
104383,2011-04-09,22485,12.75,1.0
104383,2011-04-09,22427,5.6,3.0
104383,2011-04-08,22358,3.94,4.0
104383,2011-04-08,22729,2.15,2.0
104383,2011-04-08,22737,1.62,9.0
104383,2011-04-08,22357,4.25,6.0
104383,2011-04-08,22993,1.36,12.0
104383,2011-04-08,84078A,,1.0
104383,2011-04-09,22739,1.61,9.0
105145,,20967,3.85,4.0
105145,,21259,6.44,2.0
105145,,21484,3.84,5.0
105145,,21498,0.42,64.0
105145,,22083,4.93,6.0
105145,,22111,4.95,2.0
105145,,22273,2.95,4.0
105145,,22423,14.18,1.0
105145,,22492,0.59,68.0
105145,,22617,4.95,3.0
105145,,22777,8.5,2.0
105145,,23108,6.01,2.0
105145,,22744,3.56,4.0
105145,,22746,2.1,6.0
105145,,22747,2.1,6.0
105145,,22818,0.42,12.0
105145,,22910,2.95,6.0
105145,,23082,2.74,5.0
105145,,72807C,3.26,3.0
105145,,22959,0.42,49.0
105145,,23128,4.95,4.0
105145,,22501,9.95,1.0
105145,,21259,6.23,1.0
105145,,22454,3.41,6.0
105145,,23527,3.26,2.0
105145,,22935,3.92,3.0
105145,,22931,3.98,3.0
105145,,23402,3.11,2.0
105145,2011-01-20,20971,1.39,11.0
105145,2010-12-13,21460,1.81,4.0
105145,2011-01-15,84247L,0.42,12.0
105145,2011-01-12,22029,0.42,12.0
105145,2011-01-11,22082,1.65,7.0
105145,2011-01-07,22195,1.65,7.0
105145,2010-12-10,22231,1.45,11.0
105145,2010-12-23,22621,1.56,11.0
105145,2010-12-14,22399,1.25,11.0
105145,2011-01-22,22491,0.71,12.0
105145,2011-01-20,22367,1.34,9.0
105145,2011-01-16,22732,1.25,8.0
105145,2010-12-18,22748,2.35,5.0
105145,2010-12-26,22148,1.95,7.0
105145,2011-01-08,22859,1.65,9.0
105145,2010-12-26,22739,1.84,6.0
105145,2010-12-16,22620,1.25,12.0
105145,2011-03-08,22150,1.95,3.0
105145,2011-01-09,22028,0.42,18.0
105145,2011-01-16,22570,3.75,5.0
105145,2011-01-11,22962,1.38,10.0
