ID,DATE,ITEMID,PRICE,AMOUNT
100434,2011-03-19,22776,14.78,2.0
100434,2011-05-06,21249,2.95,6.0
100434,2011-04-05,22149,2.09,9.0
100434,2011-05-05,22619,2.47,9.0
100434,2011-03-19,22432,1.95,6.0
100434,2011-05-10,22456,4.95,3.0
100434,2011-04-30,22505,4.95,4.0
100434,2011-03-25,POST,17.18,2.0
100434,2011-03-28,22896,2.57,6.0
100434,2011-03-03,22607,9.95,2.0
100434,2011-07-22,22627,8.23,2.0
100434,2011-11-10,22739,1.65,10.0
100434,2011-11-12,35809A,0.99,12.0
100434,2011-05-24,20972,0.93,12.0
100434,2011-09-11,22625,6.36,12.0
100434,2011-10-24,23245,4.95,4.0
100434,2011-10-06,23293,2.2,8.0
100434,2011-11-05,23313,6.65,4.0
100434,2011-11-10,23316,9.95,2.0
100434,2011-11-06,23489,,6.0
100610,2010-12-04,10002,0.49,9.0
100610,2010-12-03,20726,1.37,12.0
100610,2010-12-02,22603,1.0,9.0
100610,2010-12-04,22739,1.36,2.0
100610,2010-12-02,21892,1.25,6.0
100610,2010-12-03,21670,1.5,6.0
100610,2010-12-04,22662,1.64,10.0
100610,2010-12-03,22735,1.43,5.0
100610,2010-12-04,22579,0.52,6.0
100610,2010-12-04,22027,0.8,11.0
100610,2010-12-02,22028,0.71,11.0
100610,2010-12-03,22601,0.77,11.0
100610,2010-12-02,22077,1.59,2.0
100610,2010-12-04,22037,0.45,8.0
100610,2010-12-02,22972,1.65,10.0
100610,2010-12-02,22630,1.95,5.0
100610,2010-12-02,22432,2.0,5.0
100610,2010-12-04,22433,1.68,2.0
100610,2010-12-03,21756,3.67,5.0
100610,2010-12-02,21069,0.96,10.0
100610,2010-12-04,21506,0.69,9.0
100610,2010-12-04,22581,0.45,11.0
100610,2010-12-03,21519,0.64,10.0
100610,2010-12-03,22594,0.71,12.0
100610,2010-12-04,22600,0.44,12.0
100610,2010-12-03,22697,2.19,10.0
100610,2010-12-04,21068,1.57,10.0
100610,2010-12-04,22737,1.51,12.0
100610,2010-12-03,22738,1.55,10.0
100610,2010-12-04,20725,1.38,10.0
100610,2010-12-04,82494L,2.87,11.0
100610,2010-12-04,22867,2.4,5.0
100610,2010-12-02,22974,1.65,7.0
100610,2010-12-02,22086,7.03,2.0
100610,2010-12-04,22809,2.98,4.0
100610,2010-12-03,90162D,7.94,1.0
100610,2010-12-04,21883,0.53,24.0
100610,2010-12-06,21879,0.25,24.0
100610,2010-12-06,22460,0.24,24.0
100610,2010-12-03,22702,0.72,24.0
100610,2010-12-06,22343,0.29,24.0
100610,2010-12-06,22346,0.29,24.0
100610,2010-12-05,22419,0.42,40.0
100610,2010-12-07,22700,0.86,24.0
100610,2010-12-08,22345,0.31,24.0
100610,2010-12-10,22344,0.34,24.0
100610,2010-12-08,84755,0.56,32.0
100610,2011-01-29,82486,8.32,4.0
100610,2010-12-07,82494L,2.53,7.0
100610,2010-12-15,21754,5.9,10.0
100610,2010-12-07,22431,1.94,2.0
100610,2010-12-14,22766,2.57,8.0
100610,2010-12-05,84674,2.53,6.0
100610,2010-12-09,48116,3.41,2.0
100610,2010-12-08,21523,4.26,4.0
100610,2010-12-15,21034,0.96,2.0
100610,2010-12-14,21390,1.25,12.0
100610,2010-12-14,21524,5.46,3.0
100610,2010-12-15,21668,1.25,8.0
100610,2010-12-13,21882,0.34,15.0
100610,2010-12-15,84520B,0.59,10.0
100610,2010-12-14,15039,0.45,7.0
100610,2010-12-14,22117,0.61,12.0
100610,2010-12-13,22377,0.67,13.0
100610,2010-12-15,84755,0.85,16.0
100610,2010-12-14,22384,1.36,12.0
100610,2010-12-14,22511,1.25,9.0
100610,2010-12-15,22467,7.86,3.0
100610,2010-12-15,10125,0.42,13.0
100610,2010-12-14,22772,1.25,4.0
100610,2010-12-13,22297,1.25,7.0
100610,2010-12-15,21506,0.42,28.0
100610,2010-12-13,85199S,0.42,5.0
100610,2010-12-13,90129A,3.35,3.0
100610,2011-01-01,21360,9.95,1.0
100610,2010-12-23,21873,0.41,36.0
100610,2011-01-10,22609,0.26,36.0
100610,2011-01-19,22222,1.95,12.0
100610,2010-12-25,22834,0.85,24.0
100610,2010-12-18,21755,5.95,2.0
100610,2011-03-22,84970L,0.95,10.0
100610,2011-01-07,48188,4.95,1.0
100610,2011-01-07,22624,8.34,2.0
100610,2011-01-08,22028,0.5,9.0
100610,2011-01-08,22178,1.25,9.0
100610,2011-01-07,21506,0.49,10.0
100610,2011-01-08,20973,0.52,10.0
100610,2011-01-08,22379,7.93,5.0
100610,2011-01-07,21524,8.41,1.0
100610,2011-01-07,84378,1.25,11.0
100610,2011-01-07,21670,1.25,9.0
100610,2011-01-08,21981,0.32,12.0
100610,2011-01-07,22035,0.3,12.0
100610,2011-01-07,84692,0.42,12.0
100610,2011-01-08,22121,5.87,12.0
100610,2011-01-08,22331,1.83,5.0
100610,2011-01-07,22333,5.82,1.0
100610,2011-01-08,22431,1.81,6.0
100610,2011-01-07,22356,0.46,10.0
100610,2011-01-07,22380,6.93,5.0
100610,2011-01-07,22381,2.36,5.0
100610,2011-01-08,22383,1.65,12.0
100610,2011-01-08,85123A,2.89,24.0
100610,2011-01-08,22766,1.93,10.0
100610,2011-01-07,22771,1.25,9.0
100610,2011-01-08,84569B,1.25,10.0
100610,2011-01-07,22241,1.25,3.0
100610,2011-01-07,22800,3.27,4.0
100610,2011-01-08,22554,1.81,3.0
100610,2011-01-07,22815,0.45,11.0
100610,2011-01-07,48187,6.35,4.0
100610,2011-01-08,82613D,0.6,18.0
100610,2011-01-07,22460,1.25,8.0
100610,2011-01-08,22717,0.78,1.0
100610,2011-01-16,22380,2.1,10.0
100610,2011-01-14,22798,2.65,8.0
100610,2011-01-28,22983,0.57,10.0
100610,2011-01-30,22066,0.84,10.0
100610,2011-03-24,84970L,0.95,12.0
100610,2011-01-13,84992,0.57,24.0
100610,2011-01-24,21355,1.25,17.0
100610,2011-02-01,21870,1.25,8.0
100610,2011-02-03,20674,1.25,9.0
100610,2011-02-02,85034C,1.25,5.0
100610,2011-01-31,21700,0.85,18.0
100610,2011-01-31,22223,1.95,12.0
100610,2011-01-28,22435,1.25,39.0
100610,2011-01-28,85036B,1.01,9.0
100610,2011-01-27,22379,2.09,11.0
100610,2011-01-28,85170D,0.85,6.0
100610,2011-02-07,17013D,0.42,57.0
100610,2011-02-01,21199,0.42,42.0
100610,2011-03-07,21238,0.85,23.0
100610,2011-04-02,21239,0.85,20.0
100610,2011-04-11,21239,1.12,23.0
100610,2011-02-16,85184C,1.13,20.0
100610,2011-04-03,22610,0.29,38.0
100610,2011-01-25,16236,0.38,56.0
100610,2011-03-03,85039C,0.42,45.0
100610,2011-04-23,84568,0.21,
100610,2011-02-02,22595,1.08,11.0
100610,2011-02-03,20676,1.25,7.0
100610,2011-01-28,48173C,5.77,4.0
100610,2011-02-03,21244,5.76,5.0
100610,2011-02-02,21068,1.66,11.0
100610,2011-02-02,21243,2.07,2.0
100610,2011-01-29,21524,7.79,1.0
100610,2011-01-30,20677,1.25,5.0
100610,2011-02-03,22983,0.6,12.0
100610,2011-02-03,22026,0.6,11.0
100610,2011-02-01,21901,0.56,12.0
100610,2011-02-03,21211,1.32,12.0
100610,2011-01-30,82600,2.14,6.0
100610,2011-02-26,21520,0.35,12.0
100610,2011-02-22,21508,0.4,12.0
100610,2011-02-19,22814,0.41,7.0
100610,2011-03-17,22245,0.85,23.0
100610,2011-02-16,21673,1.25,12.0
100610,2011-03-02,21872,0.86,10.0
100610,2011-02-24,21936,3.38,3.0
100610,2011-03-22,22966,1.05,8.0
100610,2011-02-19,22328,2.95,5.0
100610,2011-03-19,22241,1.25,1.0
100610,2011-03-14,21873,1.25,8.0
100610,2011-03-22,22500,4.95,3.0
100610,2011-03-14,22634,8.59,1.0
100610,2011-02-17,21977,0.52,24.0
100610,2011-02-20,22715,0.42,24.0
100610,2011-03-10,22497,3.47,5.0
100610,2011-03-06,21115,5.74,1.0
100610,2011-04-13,22844,8.5,5.0
100610,2011-04-01,21238,1.04,21.0
100610,2011-03-02,21242,1.68,10.0
100610,2011-03-05,22522,1.0,11.0
100610,2011-02-16,21868,1.25,12.0
100610,2011-04-16,21874,1.25,12.0
100610,2011-02-19,21876,1.25,12.0
100610,2011-03-03,22520,0.92,5.0
100610,2011-03-11,22523,0.95,7.0
100610,2011-03-17,22844,8.5,1.0
100610,2011-03-12,22521,1.03,5.0
100610,2011-03-21,23206,2.54,4.0
100610,2011-02-15,22635,9.95,2.0
100610,2011-05-01,21116,4.95,3.0
100610,2011-04-04,84596F,0.42,65.0
100610,2011-03-21,85116,0.59,
100610,2011-03-14,20685,7.95,1.0
100610,2011-03-01,22379,1.59,12.0
100610,2011-03-21,21257,7.95,2.0
100610,2011-03-22,22718,0.39,12.0
100610,2011-03-19,21399,0.42,12.0
100610,2011-03-19,22241,1.25,8.0
100610,2011-02-18,21673,1.25,10.0
100610,2011-03-05,22027,0.4,12.0
100610,2011-02-18,22037,0.41,11.0
100610,2011-03-04,22084,4.99,1.0
100610,2011-03-21,22380,1.73,11.0
100610,2011-03-05,22692,6.64,1.0
100610,2011-02-27,21395,0.4,12.0
100610,2011-03-07,21439,1.25,9.0
100610,2011-03-20,22997,0.42,5.0
100610,2011-03-03,37482P,0.42,12.0
100610,2011-03-18,21756,5.52,2.0
100610,2011-03-15,48185,3.15,1.0
100610,2011-03-15,21754,4.71,3.0
100610,2011-03-05,84596G,0.42,11.0
100610,2011-02-19,22029,0.42,24.0
100610,2011-03-11,84596L,0.42,24.0
100610,2011-02-28,20675,1.25,7.0
100610,2011-03-05,20677,1.25,7.0
100610,2011-04-01,22974,1.66,12.0
100610,2011-02-23,22433,1.84,6.0
100610,2011-03-14,21670,1.25,12.0
100610,2011-04-13,22087,2.95,6.0
100610,2011-03-19,22798,2.95,10.0
100610,2011-03-30,22800,3.56,10.0
100610,2011-04-11,21243,1.68,10.0
100610,2011-02-28,23204,1.12,6.0
100610,2011-04-06,22432,1.88,6.0
100610,2011-04-12,84596B,0.48,16.0
100610,2011-02-24,85123A,2.95,14.0
100610,2011-03-12,21244,1.74,4.0
100610,2011-03-31,37327,0.39,12.0
100610,2011-03-31,22994,0.42,6.0
100610,2011-03-31,22026,0.42,9.0
100610,2011-03-28,22027,0.42,6.0
100610,2011-03-31,22996,0.42,9.0
100610,2011-03-25,37340,0.39,12.0
100610,2011-03-29,21506,0.41,7.0
100610,2011-04-09,22035,0.41,12.0
100610,2011-04-01,22381,2.09,12.0
100610,2011-04-09,22766,2.95,10.0
100610,2011-04-11,84596F,0.42,16.0
100610,2011-04-04,22088,2.95,15.0
100610,2011-04-01,21394,0.4,12.0
100610,2011-04-04,21754,2.16,3.0
100610,2011-04-09,22500,4.04,4.0
100610,2011-04-08,22028,0.25,6.0
100610,2011-04-04,22381,2.09,12.0
100610,2011-04-04,22747,3.71,3.0
100610,2011-04-13,21232,1.11,9.0
100610,2011-04-05,22497,3.42,3.0
100610,2011-04-12,84596F,0.42,16.0
100610,2011-04-25,21096,0.41,4.0
100610,2011-05-10,23170,1.68,8.0
100610,2011-04-29,22718,0.42,16.0
100610,2011-05-11,21232,1.25,10.0
100610,2011-05-19,21933,3.54,3.0
100610,2011-05-08,21976,0.47,12.0
100610,2011-05-15,22088,2.95,5.0
100610,2011-05-19,23173,9.29,1.0
100610,2011-05-17,22722,3.83,3.0
100610,2011-05-10,22752,5.46,7.0
100610,2011-05-12,22219,,1.0
100610,2011-05-08,23144,0.82,12.0
100610,2011-05-15,22169,6.41,2.0
100610,2011-05-13,23112,7.34,2.0
100610,2011-05-18,47590A,6.34,3.0
100610,2011-05-15,21754,5.74,5.0
100610,2011-05-08,84685,3.73,3.0
100610,2011-05-17,23118,3.16,2.0
100610,2011-05-17,21394,0.42,12.0
100610,2011-05-16,22983,0.41,12.0
100610,2011-05-14,21399,0.41,24.0
100610,2011-05-19,23199,2.75,5.0
100610,2011-05-15,23200,2.35,5.0
100610,2011-10-14,84596B,0.42,46.0
100610,2011-05-23,22088,2.95,6.0
100610,2011-05-24,22170,5.68,4.0
100610,2011-05-21,22090,2.95,6.0
100610,2011-05-23,23298,5.18,3.0
100610,2011-05-22,23110,5.46,4.0
100610,2011-05-23,47590B,5.85,3.0
100610,2011-05-31,85123A,2.6,36.0
100610,2011-05-21,20984,0.37,9.0
100610,2011-05-31,21238,0.85,16.0
100610,2011-05-26,22815,0.49,15.0
100610,2011-06-08,71459,0.82,12.0
100610,2011-06-08,22773,1.26,12.0
100610,2011-05-31,84970S,0.85,12.0
100610,2011-05-25,22999,0.42,4.0
100610,2011-06-02,23003,0.42,5.0
100610,2011-05-24,23202,2.08,9.0
100610,2011-06-02,22334,1.65,5.0
100610,2011-06-06,22334,4.44,3.0
100610,2011-09-05,22469,1.26,41.0
100610,2011-06-12,23145,1.05,12.0
100610,2011-06-12,23033,1.29,6.0
100610,2011-06-13,22030,0.77,24.0
100610,2011-06-15,40016,0.88,24.0
100610,2011-06-19,23031,1.65,3.0
100610,2011-06-19,21927,1.3,6.0
100610,2011-06-18,23202,3.52,3.0
100610,2011-06-13,23243,4.82,2.0
100610,2011-06-19,23245,4.51,4.0
100610,2011-06-27,20675,1.25,12.0
100610,2011-07-04,23237,3.97,6.0
100610,2011-07-09,21669,1.38,12.0
100610,2011-06-30,23285,1.02,9.0
100610,2011-06-24,22090,2.95,9.0
100610,2011-06-26,23286,1.06,9.0
100610,2011-07-09,20676,1.42,8.0
100610,2011-06-29,23144,0.99,12.0
100610,2011-06-30,23206,1.65,10.0
100610,2011-07-03,23207,1.65,7.0
100610,2011-06-30,23288,1.07,10.0
100610,2011-07-03,23244,1.8,12.0
100610,2011-06-26,85123A,2.95,6.0
100610,2011-07-28,21668,1.25,9.0
100610,2011-08-02,20677,4.12,7.0
100610,2011-10-11,23208,1.65,10.0
100610,2011-08-08,23108,1.63,4.0
100610,2011-08-06,22386,2.88,4.0
100610,2011-08-08,22385,2.45,3.0
100610,2011-08-07,21242,2.24,9.0
100610,2011-08-08,23202,4.58,2.0
100610,2011-08-09,22149,1.94,6.0
100610,2011-08-09,20675,1.38,11.0
100610,2011-08-09,23124,1.25,12.0
100610,2011-08-11,22693,1.29,21.0
100610,2011-08-11,21239,0.85,11.0
100610,2011-08-11,22619,1.05,4.0
100610,2011-08-09,20914,2.05,6.0
100610,2011-08-11,21245,1.75,5.0
100610,2011-08-10,22352,2.03,6.0
100610,2011-08-11,20712,2.85,2.0
100610,2011-08-11,85099B,2.47,3.0
100610,2011-08-11,23048,2.69,5.0
100610,2011-08-09,23326,0.81,12.0
100610,2011-08-25,22430,2.5,2.0
100610,2011-08-26,22551,3.12,3.0
100610,2011-08-11,22637,1.07,4.0
100610,2011-08-20,23263,5.02,2.0
100610,2011-08-19,23069,6.25,5.0
100610,2011-08-23,23126,3.63,2.0
100610,2011-08-09,23344,7.52,1.0
100610,2011-08-26,21179,0.45,22.0
100610,2011-09-01,22693,1.25,16.0
100610,2011-09-07,23012,3.11,4.0
100610,2011-09-01,22352,2.18,4.0
100610,2011-09-05,23013,3.3,2.0
100610,2011-09-06,23308,2.07,3.0
100610,2011-09-05,22730,3.48,2.0
100610,2011-09-04,23005,0.77,9.0
100610,2011-09-06,22772,0.9,8.0
100610,2011-09-05,22817,0.33,10.0
100610,2011-09-03,20914,2.95,3.0
100610,2011-09-09,23323,2.82,4.0
100610,2011-09-03,23328,3.75,4.0
100610,2011-09-04,22173,2.51,6.0
100610,2011-09-07,16259,0.1,102.0
100610,2011-09-05,21975,0.97,12.0
100610,2011-10-10,21115,3.15,1.0
100610,2011-09-10,23330,1.24,11.0
100610,2011-09-17,21240,1.19,8.0
100610,2011-10-04,21242,1.86,12.0
100610,2011-09-11,21244,1.75,12.0
100610,2011-09-11,22065,0.25,
100610,2011-09-11,22119,5.58,1.0
100610,2011-09-09,23471,9.95,2.0
100610,2011-10-12,22328,2.95,6.0
100610,2011-09-17,20677,2.76,8.0
100610,2011-09-16,21754,6.38,2.0
100610,2011-09-10,23243,4.43,4.0
100610,2011-09-05,23293,4.74,2.0
100610,2011-10-12,23309,0.79,3.0
100610,2011-09-10,23465,5.12,1.0
100610,2011-10-03,23320,1.82,12.0
100610,2011-10-16,16161P,0.39,26.0
100610,2011-10-16,23264,1.25,11.0
100610,2011-10-15,22572,0.85,7.0
100610,2011-10-15,23230,0.34,25.0
100610,2011-10-14,22097,0.4,10.0
100610,2011-10-16,22578,0.52,15.0
100610,2011-10-15,22338,0.35,11.0
100610,2011-10-14,22699,2.3,5.0
100610,2011-10-14,22598,0.42,78.0
100610,2011-10-14,23201,4.28,1.0
100610,2011-10-15,22722,3.78,4.0
100610,2011-10-14,22118,3.72,3.0
100610,2011-10-16,23408,2.08,3.0
100610,2011-10-14,22577,0.39,15.0
100610,2011-10-15,22579,1.33,16.0
100610,2011-11-02,85227,2.64,4.0
100610,2011-11-14,22121,5.71,7.0
100610,2011-11-11,23314,12.5,1.0
100610,2011-11-14,22999,0.42,5.0
100610,2011-11-10,22891,2.81,3.0
100610,2011-11-15,22995,0.42,11.0
100610,2011-10-27,22996,0.42,7.0
100610,2011-11-04,22997,0.42,6.0
100610,2011-11-10,22998,0.42,11.0
100610,2011-11-06,22029,0.42,7.0
100610,2011-11-22,23100,1.25,6.0
100610,2011-11-12,23175,2.11,4.0
100610,2011-11-02,23188,2.43,4.0
100610,2011-11-10,84536A,3.3,4.0
100610,2011-10-19,22952,0.62,12.0
100610,2011-11-26,22065,0.38,37.0
100610,2011-11-27,22306,1.24,6.0
100610,2011-11-27,22727,2.28,7.0
100610,2011-11-26,22994,0.74,24.0
100610,2011-11-26,22865,2.1,11.0
100610,2011-11-25,23200,2.26,4.0
100610,2011-11-27,23201,2.73,4.0
100610,2011-11-27,23270,1.47,5.0
10094,2010-12-09,22189,6.2,6.0
10094,2011-01-22,22457,2.72,6.0
10094,2010-12-23,72741,1.6,6.0
10094,2011-01-23,21034,0.87,2.0
10094,2011-01-09,22863,1.87,4.0
10094,2011-01-07,84596B,1.01,8.0
10094,2011-01-12,85231B,1.18,8.0
10094,2010-12-15,84832,1.23,7.0
10094,2011-01-15,21121,0.95,16.0
10094,2011-01-25,85231B,1.1,14.0
10094,2010-12-23,21613,2.95,5.0
10094,2011-01-20,22470,2.95,3.0
10094,2011-01-04,84029E,4.87,6.0
10094,2011-01-03,22792,0.69,24.0
10094,2011-01-11,22930,2.65,11.0
10094,2011-01-15,22961,1.57,18.0
10094,2011-01-27,22196,0.85,12.0
10094,2011-07-02,23309,0.66,19.0
10094,2011-07-22,20728,1.65,12.0
10094,2011-07-05,22659,2.04,6.0
10094,2011-07-09,21794,3.92,8.0
10094,2011-07-03,23251,1.25,12.0
10094,2011-07-25,23252,3.46,4.0
10094,2011-07-11,84375,2.31,12.0
10094,2011-07-07,84832,0.72,19.0
10094,2011-08-14,21034,7.93,2.0
10094,2011-08-13,23124,1.25,11.0
10094,2011-08-09,85049G,1.25,9.0
10094,2011-08-28,22905,3.4,4.0
10094,2011-08-29,22427,3.03,2.0
10094,2011-08-24,22457,2.9,12.0
10094,2011-09-24,23252,0.96,3.0
10094,2011-09-25,23295,1.62,9.0
10094,2011-08-24,23296,1.42,11.0
10094,2011-10-01,23294,0.85,10.0
10094,2011-10-07,23313,4.95,5.0
10094,2011-10-07,23319,4.69,12.0
10094,2011-10-15,23293,0.83,12.0
10094,2011-10-06,22047,0.75,25.0
10094,2011-10-26,20728,2.86,4.0
10094,2011-10-18,22180,9.26,3.0
10094,2011-10-23,22900,3.76,12.0
10094,2011-10-23,23395,3.75,4.0
10094,2011-10-22,22384,1.68,12.0
10094,2011-10-28,23266,1.25,12.0
10094,2011-10-25,22469,1.49,7.0
10094,2011-10-19,85049E,1.68,10.0
10094,2011-10-16,85049H,2.09,5.0
10094,2011-11-05,22665,2.95,6.0
10094,2011-11-10,23298,4.95,6.0
10094,2011-11-08,21034,0.92,7.0
10094,2011-11-17,22481,1.0,24.0
10094,2011-11-10,23265,0.94,12.0
10094,2011-11-10,23304,2.26,11.0
10094,2011-11-05,79321,3.86,3.0
10094,2011-11-05,85049C,1.2,6.0
10094,2011-11-19,23264,1.25,12.0
102542,2010-12-11,21164,3.54,4.0
102542,2011-02-25,22178,1.32,21.0
102542,2011-01-24,85123A,2.65,6.0
102542,2011-02-14,22217,1.25,29.0
102542,2011-01-22,85093,1.19,48.0
102542,2011-02-23,21630,8.75,3.0
102542,2011-02-14,22178,0.98,32.0
102542,2011-02-19,46000S,1.57,11.0
102542,2011-03-03,22784,3.12,3.0
102542,2011-02-23,21868,1.25,12.0
102542,2011-03-01,21755,5.95,5.0
102542,2011-04-09,22423,12.19,1.0
102542,2011-04-01,22457,2.95,6.0
102542,2011-05-21,21754,10.73,4.0
102542,2011-05-13,22249,1.11,16.0
102542,2011-05-01,84836,1.25,22.0
102542,2011-05-09,82582,1.54,12.0
102542,2011-08-07,22178,1.99,21.0
102542,2011-08-26,84946,1.25,24.0
102542,2011-09-28,21877,1.25,12.0
102542,2011-06-21,21166,2.03,15.0
102542,2011-09-28,21809,0.39,48.0
102542,2011-09-28,21811,0.39,48.0
102542,2011-09-29,22578,0.3,25.0
102542,2011-09-27,22464,1.65,12.0
102542,2011-09-29,22577,0.4,25.0
102542,2011-09-27,82494L,2.83,24.0
102542,2011-10-17,22470,2.95,6.0
102542,2011-10-14,21810,0.39,48.0
102542,2011-11-01,22154,0.3,48.0
102542,2011-10-09,23404,4.95,6.0
102542,2011-11-02,21498,0.41,51.0
102542,2011-10-20,21819,0.4,30.0
102542,2011-10-22,21822,0.79,31.0
102542,2011-11-10,21811,0.39,48.0
102542,2011-11-10,22470,2.27,20.0
102542,2011-11-10,84946,0.45,
102542,2011-11-10,85048,8.33,4.0
102542,2011-11-12,21810,0.39,78.0
102542,2011-11-12,21929,2.0,12.0
102542,2011-11-21,22178,1.9,28.0
10428,2011-01-09,40016,0.42,24.0
10428,2011-01-09,21125,1.25,12.0
10428,2011-01-10,21155,2.44,6.0
10428,2011-01-09,21210,1.45,12.0
10428,2011-01-10,21126,1.25,12.0
10428,2011-01-10,21733,2.95,6.0
10428,2011-01-09,21791,1.32,12.0
10428,2011-01-10,21880,4.49,9.0
10428,2011-01-09,21931,1.5,11.0
10428,2011-01-10,22174,1.59,12.0
10428,2011-01-09,22966,1.98,8.0
10428,2011-01-10,22383,1.65,11.0
10428,2011-01-09,22411,0.68,10.0
10428,2011-01-10,85099B,1.65,10.0
10428,2011-01-10,22627,8.65,2.0
10428,2011-01-09,22904,2.95,5.0
10428,2011-01-10,85014A,6.63,3.0
10428,2011-01-09,85123A,2.95,6.0
10428,2011-01-15,21175,2.74,10.0
10428,2011-02-19,84279B,3.75,4.0
10428,2011-03-17,21519,0.66,12.0
10428,2011-01-25,21716,1.46,11.0
10428,2011-03-08,21520,2.05,15.0
10428,2011-03-27,22115,2.45,7.0
10428,2011-05-02,22719,1.25,12.0
10428,2011-04-20,21137,2.35,16.0
10428,2011-04-01,47590A,3.4,6.0
10428,2011-04-06,84692,0.42,25.0
10428,2011-03-29,84987,1.45,12.0
10428,2011-05-01,22041,1.58,12.0
10428,2011-04-08,22358,2.95,7.0
104383,2011-04-08,21122,,2.0
104383,2011-04-08,21977,0.92,7.0
104383,2011-04-09,22115,3.45,2.0
104383,2011-04-08,22943,3.14,3.0
104383,2011-04-09,22412,2.1,6.0
104383,2011-04-08,22485,12.75,1.0
104383,2011-04-09,22427,2.33,3.0
104383,2011-04-08,22722,3.32,5.0
104383,2011-04-09,47599B,3.5,3.0
104383,2011-04-09,22737,1.51,6.0
104383,2011-04-08,22960,4.25,6.0
104383,2011-04-09,22993,1.29,12.0
104383,2011-04-09,84078A,,1.0
104383,2011-04-08,22739,1.54,5.0
105145,,72807B,4.12,5.0
105145,,21259,6.37,2.0
105145,,21484,3.71,6.0
105145,,21498,0.42,42.0
105145,,22083,3.21,6.0
105145,,22138,4.95,2.0
105145,,22273,2.95,4.0
105145,,22423,15.01,1.0
105145,,21976,0.58,69.0
105145,,22617,4.95,2.0
105145,,22636,8.5,2.0
105145,,22654,6.2,2.0
105145,,22744,3.64,4.0
105145,,22746,2.1,6.0
105145,,22747,2.1,6.0
105145,,22818,0.42,12.0
105145,,22910,2.95,6.0
105145,,23082,2.55,5.0
105145,,72807C,3.86,2.0
105145,,22534,0.42,48.0
105145,,23128,4.95,4.0
105145,,22501,9.95,2.0
105145,,23400,6.11,1.0
105145,,22454,3.57,6.0
105145,,23527,3.23,4.0
105145,,72807A,4.08,2.0
105145,,22931,2.71,4.0
105145,,23402,3.28,1.0
105145,2011-01-22,20971,1.67,9.0
105145,2011-01-08,21460,1.52,6.0
105145,2010-12-11,22024,0.42,12.0
105145,2010-12-18,22029,0.42,12.0
105145,2010-12-25,22082,1.65,7.0
105145,2011-01-21,22195,1.65,11.0
105145,2010-12-22,22231,1.45,6.0
105145,2010-12-22,22621,1.49,7.0
105145,2010-12-23,22399,1.25,5.0
105145,2010-12-27,22491,0.8,12.0
105145,2011-01-12,22587,1.01,4.0
105145,2011-01-15,22732,1.25,10.0
105145,2011-01-20,22748,2.52,5.0
105145,2011-01-06,22813,1.95,12.0
105145,2010-12-23,22859,1.65,8.0
105145,2010-12-15,22739,1.9,3.0
105145,2010-12-11,22620,1.25,12.0
105145,2011-04-04,22150,1.95,4.0
105145,2011-01-08,16169K,0.42,15.0
105145,2011-01-08,20970,3.75,2.0
