,ID,DATE,ITEMID,PRICE,AMOUNT
73,100410462,2011-08-23,15036,0.53,24.0
74,100410462,2011-08-23,21929,2.02,8.0
75,100410462,2011-08-23,22697,2.89,8.0
76,100410462,2011-08-23,23173,5.03,4.0
77,100410462,2011-08-23,22411,3.35,5.0
78,100410462,2011-08-23,23328,3.41,6.0
79,100410462,2011-08-23,23201,1.98,12.0
80,100410462,2011-08-23,84279P,3.75,4.0
81,100410462,2011-08-23,85099C,2.18,7.0
82,100410462,2011-08-23,90003C,2.48,10.0
83,100410462,2011-08-23,90003E,2.12,7.0
84,100410462,2011-08-23,20724,0.92,6.0
85,100410462,2011-05-21,23053,8.25,2.0
86,100410462,2011-05-22,15056P,5.57,4.0
87,100410462,2011-05-03,21654,0.42,27.0
88,100410462,2011-05-06,23050,8.25,2.0
89,100410462,2011-05-16,23173,9.54,2.0
90,100410462,2011-05-05,15036,1.2,20.0
91,100410462,2011-05-21,23049,8.25,2.0
92,100410462,2011-06-21,23052,8.25,2.0
93,100410462,2011-06-09,23233,0.42,25.0
94,100410462,2011-05-13,22987,0.42,25.0
95,100410462,2011-05-24,15034,0.14,24.0
96,100410462,2011-05-24,15056BL,4.17,6.0
97,100410462,2011-05-24,16016,0.85,12.0
98,100410462,2011-05-24,21682,4.95,4.0
99,100410462,2011-05-24,21977,0.73,15.0
100,100410462,2011-05-24,22488,1.81,12.0
101,100410462,2011-05-24,15044D,2.95,6.0
102,100410462,2011-05-24,23112,7.83,2.0
103,100410462,2011-05-24,23160,0.97,18.0
104,100410462,2011-05-24,85099B,1.53,11.0
105,100410462,2011-05-24,23202,1.79,12.0
106,100410462,2011-05-24,23171,1.73,10.0
107,100410462,2011-05-24,85099F,1.88,11.0
108,100410462,2011-05-24,23175,3.06,4.0
109,100410462,2011-05-24,84970L,0.9,12.0
110,100410462,2011-06-15,22048,0.5,24.0
111,100410462,2011-05-30,23054,8.17,2.0
112,100410462,2011-06-07,21136,1.96,10.0
113,100410462,2011-05-26,21683,2.09,9.0
114,100410462,2011-06-01,21929,2.56,9.0
115,100410462,2011-06-01,22699,2.46,9.0
116,100410462,2011-05-26,47566,5.37,2.0
117,100410462,2011-05-28,23174,4.14,16.0
118,100410462,2011-05-28,22386,1.82,9.0
119,100410462,2011-06-24,20839,0.85,12.0
120,100410462,2011-07-09,23298,4.95,3.0
121,100410462,2011-07-05,37340,0.33,48.0
122,100410462,2011-06-14,22634,9.83,5.0
123,100410462,2011-06-21,15058A,9.64,2.0
124,100410462,2011-06-24,23035,1.64,5.0
125,100410462,2011-06-26,21929,4.09,6.0
126,100410462,2011-06-26,20840,0.53,12.0
127,100410462,2011-06-26,22035,0.53,12.0
128,100410462,2011-06-23,22051,1.21,32.0
129,100410462,2011-06-29,21933,1.65,10.0
130,100410462,2011-06-24,23084,2.08,18.0
131,100410462,2011-06-26,23108,5.24,5.0
132,100410462,2011-06-25,23202,3.65,10.0
133,100410462,2011-06-29,22411,3.69,9.0
134,100410462,2011-06-25,84247G,0.72,12.0
135,100410462,2011-07-10,22161,0.39,25.0
136,100410462,2011-07-25,21845,0.5,28.0
137,100410462,2011-07-17,22045,0.42,25.0
138,100410462,2011-06-29,21498,0.42,25.0
139,100410462,2011-07-24,21500,0.42,25.0
140,100410462,2011-07-11,22630,2.05,19.0
141,100410462,2011-07-25,22726,2.78,5.0
142,100410462,2011-07-10,22386,2.29,10.0
143,100410462,2011-07-29,21577,2.1,6.0
144,100410462,2011-07-29,22411,2.12,10.0
145,100410462,2011-07-30,37342,1.16,19.0
146,100410462,2011-07-29,21929,2.13,9.0
147,100410462,2011-07-30,22461,3.84,4.0
148,100410462,2011-07-29,84818,1.1,13.0
149,100410462,2011-07-30,22568,2.35,5.0
150,100410462,2011-07-30,22570,3.3,7.0
151,100410462,2011-07-29,22629,1.95,11.0
152,100410462,2011-07-29,21933,1.65,10.0
153,100410462,2011-07-30,47566B,6.5,3.0
154,100410462,2011-07-30,47566,6.67,4.0
155,100410462,2011-07-29,22974,1.65,12.0
156,100410462,2011-07-30,85014B,7.4,3.0
157,100410462,2011-07-30,22115,0.82,12.0
158,100410462,2011-07-30,21530,1.46,16.0
159,100410462,2011-07-29,85053,2.08,6.0
160,100410462,2011-07-30,85054,2.31,10.0
161,100410462,2011-07-30,85059,3.75,4.0
162,100410462,2011-08-02,22356,1.28,10.0
163,100410462,2011-08-05,22113,3.15,9.0
164,100410462,2011-08-07,22382,1.64,10.0
165,100410462,2011-08-03,47566,5.66,4.0
166,100410462,2011-08-05,22972,1.42,12.0
167,100410462,2011-08-06,22461,6.34,5.0
168,100410462,2011-08-06,20723,0.97,12.0
169,100410462,2011-08-11,23298,4.95,6.0
170,100410462,2011-08-15,22030,0.53,12.0
171,100410462,2011-08-22,22035,0.73,18.0
172,100410462,2011-08-10,22429,4.01,4.0
173,100410462,2011-08-20,23245,5.83,4.0
174,100410462,2011-08-10,85099F,2.1,9.0
175,100410462,2011-08-16,23546,0.42,25.0
176,100410462,2011-08-11,16169E,0.42,25.0
177,100410462,2011-08-19,23313,4.95,5.0
178,100410462,2011-08-15,22386,2.69,6.0
179,100410462,2011-08-29,85014B,8.49,2.0
180,100410462,2011-10-26,84692,0.42,25.0
181,100410462,2011-09-08,23433,0.83,12.0
182,100410462,2011-09-17,22219,0.85,17.0
183,100410462,2011-09-12,22569,3.45,5.0
184,100410462,2011-09-13,23202,2.76,7.0
185,100410462,2011-09-09,22727,1.79,6.0
186,100410462,2011-09-19,22728,2.91,6.0
187,100410462,2011-09-10,23432,0.83,24.0
188,100410462,2011-09-09,23229,2.73,6.0
189,100410462,2011-09-16,20724,1.93,14.0
190,100410462,2011-09-10,84879,1.4,9.0
191,100410462,2011-09-08,20723,1.1,19.0
192,100410462,2011-10-13,22595,0.85,12.0
193,100410462,2011-10-10,22574,0.85,12.0
194,100410462,2011-10-05,23263,1.25,12.0
195,100410462,2011-09-11,21980,0.3,24.0
196,100410462,2011-10-10,21982,0.31,24.0
197,100410462,2011-09-12,21984,0.36,24.0
198,100410462,2011-09-17,22099,0.39,36.0
199,100410462,2011-10-10,22594,1.19,12.0
200,100410462,2011-10-26,21311,0.29,24.0
201,100410462,2011-10-10,21888,3.38,5.0
202,100410462,2011-09-10,20724,2.66,5.0
203,100410462,2011-10-01,21824,0.39,24.0
204,100410462,2011-09-07,22577,0.37,14.0
205,100410462,2011-10-11,22398,0.33,13.0
206,100410462,2011-10-23,21670,1.46,12.0
207,100410462,2011-09-24,22570,3.4,5.0
208,100410462,2011-10-06,22699,2.15,6.0
209,100410462,2011-10-13,84944,2.12,4.0
210,100410462,2011-10-17,22915,0.4,37.0
211,100410462,2011-09-09,21891,1.45,12.0
212,100410462,2011-09-16,22386,2.97,6.0
213,100410462,2011-09-19,23355,4.95,3.0
214,100410462,2011-09-14,21669,1.56,12.0
215,100410462,2011-09-14,23425,2.18,8.0
216,100410462,2011-09-19,85014A,7.76,3.0
217,100410462,2011-09-19,22466,1.93,12.0
218,100410462,2011-09-17,23328,2.8,6.0
219,100410462,2011-09-28,22593,0.85,12.0
220,100410462,2011-09-24,23411,4.95,6.0
221,100410462,2011-11-10,84836,1.25,18.0
222,100410462,2011-09-29,21668,1.5,12.0
223,100410462,2011-10-08,23313,4.95,4.0
224,100410462,2011-10-09,22763,9.61,4.0
225,100410462,2011-10-01,85099F,2.52,10.0
226,100410462,2011-09-23,23026,2.08,7.0
227,100410462,2011-10-15,23202,3.46,6.0
228,100410462,2011-10-03,23201,2.82,7.0
229,100410462,2011-10-29,15036,0.83,20.0
230,100410462,2011-10-30,84879,1.62,10.0
231,100410462,2011-09-26,21136,1.69,20.0
232,100410462,2011-10-06,47566,5.74,3.0
233,100410462,2011-10-09,21929,2.29,10.0
234,100410462,2011-10-17,23264,1.25,12.0
235,100410462,2011-10-06,84978,1.25,12.0
236,100410462,2011-10-26,23298,4.95,3.0
237,100410462,2011-10-09,22178,1.7,6.0
238,100410462,2011-10-21,23202,2.08,8.0
239,100410462,2011-10-09,47566,7.62,3.0
240,100410462,2011-10-06,22661,2.42,7.0
241,100410462,2011-10-25,22356,2.92,7.0
242,100410462,2011-10-10,84879,1.69,16.0
243,100410462,2011-10-16,35971,1.25,22.0
244,100410462,2011-10-11,23372,1.25,22.0
245,100410462,2011-11-01,23356,4.98,3.0
246,100410462,2011-11-11,22579,0.27,24.0
247,100410462,2011-11-16,20724,0.44,20.0
248,100410462,2011-11-13,16016,0.85,10.0
249,100410462,2011-11-06,20819,2.69,7.0
250,100410462,2011-11-07,21084,0.2,24.0
251,100410462,2011-11-15,21090,0.3,17.0
252,100410462,2011-11-15,22029,0.45,12.0
253,100410462,2011-11-08,22113,3.39,6.0
254,100410462,2011-11-04,22367,1.83,8.0
255,100410462,2011-11-08,23201,2.39,8.0
256,100410462,2011-11-15,22726,2.86,5.0
257,100410462,2011-11-04,22599,0.36,42.0
258,100410462,2011-11-07,20725,2.04,7.0
259,100410462,2011-11-10,22959,0.38,43.0
260,100410462,2011-11-09,23211,1.55,22.0
261,100410462,2011-11-16,23344,4.04,8.0
262,100410462,2011-11-04,23312,3.15,4.0
263,100410462,2011-11-06,23328,3.74,5.0
264,100410462,2011-11-15,22356,1.58,7.0
265,100410462,2011-11-11,22741,0.83,32.0
266,100410462,2011-11-14,84832,0.85,12.0
267,100410462,2011-11-15,23313,7.56,7.0
268,100410462,2011-11-06,85053,2.09,10.0
269,100410462,2011-11-03,15044D,2.95,6.0
270,100410462,2011-11-13,21669,1.45,12.0
271,100410462,2011-11-20,23201,3.99,2.0
272,100410462,2011-11-18,20723,0.85,10.0
273,100410462,2011-11-20,35953,0.39,44.0
274,100410462,2011-11-20,23100,1.25,12.0
275,100410462,2011-11-19,22572,0.85,12.0
276,100410462,2011-11-17,84945,0.85,12.0
277,100410462,2011-11-25,84077,0.29,71.0
278,100410462,2011-11-27,23354,0.83,12.0
279,100410462,2011-11-22,23035,1.59,7.0
280,100410462,2011-11-23,22178,1.67,6.0
281,100410462,2011-11-24,22726,2.84,8.0
282,100410462,2011-11-23,23582,3.57,4.0
283,100410462,2011-11-21,84879,1.3,8.0
284,100410462,2011-11-28,21790,0.82,17.0
285,100410462,2011-11-28,21791,1.25,16.0
286,100410462,2011-11-28,22113,3.75,8.0
287,100410462,2011-11-28,21673,1.85,12.0
288,100410462,2011-11-28,22969,1.45,12.0
289,100410462,2011-11-28,22899,1.68,6.0
290,100410462,2011-11-28,21671,1.95,12.0
291,100410462,2011-11-28,23202,3.66,4.0
292,100410462,2011-11-28,23356,5.15,9.0
293,100410462,2011-11-28,84945,0.49,24.0
294,101455861,2011-11-16,23581,1.58,130.0
295,101455861,2011-11-16,85099B,1.3,166.0
296,101455861,2011-11-16,85099C,1.58,131.0
297,101455861,2011-01-08,22366,6.94,
298,101455861,2011-01-07,85099C,1.2,100.0
299,101455861,2011-01-09,85099F,1.65,68.0
300,101455861,2011-01-23,21929,1.65,61.0
301,101455861,2011-02-05,21928,7.18,
302,101455861,2011-02-03,22896,2.11,39.0
303,101455861,2011-02-07,22585,1.46,
304,101455861,2011-02-12,POST,,
305,101455861,2011-02-22,22936,3.08,30.0
306,101455861,2011-03-11,85099B,1.76,91.0
307,101455861,2011-03-20,22243,1.77,78.0
308,101455861,2011-03-31,85099F,,
309,101455861,2011-05-08,22861,1.79,29.0
310,101455861,2011-03-11,22585,1.21,109.0
311,101455861,2011-03-31,22896,2.5,48.0
312,101455861,2011-04-18,85099B,,
313,101455861,2011-05-05,21155,1.56,144.0
314,101455861,2011-06-22,85099B,2.04,38.0
315,101455861,2011-06-20,22366,6.29,30.0
316,101455861,2011-06-21,15056N,3.12,
317,101455861,2011-06-27,23118,7.32,1.0
318,101455861,2011-06-29,21084,0.28,24.0
319,101455861,2011-07-17,22427,5.95,4.0
320,101455861,2011-06-30,21090,0.41,15.0
321,101455861,2011-07-03,84991,,14.0
322,101455861,2011-07-20,85099C,1.94,27.0
323,101455861,2011-08-19,23123,,12.0
324,101455861,2011-09-13,78033,5.95,2.0
325,101455861,2011-08-18,22430,4.95,3.0
326,101455861,2011-09-01,22485,12.61,1.0
327,101455861,2011-08-23,23395,2.54,6.0
328,101455861,2011-09-27,23396,2.81,6.0
329,101455861,2011-09-27,23119,,9.0
330,101455861,2011-07-28,POST,,15.0
331,101455861,2011-10-01,21755,6.01,2.0
332,101455861,2011-10-02,22625,9.36,2.0
333,101455861,2011-10-19,22557,1.93,12.0
334,101455861,2011-09-08,22452,2.27,6.0
335,101455861,2011-09-25,22446,2.24,6.0
336,101455861,2011-09-08,23076,1.25,20.0
337,101455861,2011-07-23,21620,0.95,12.0
338,101455861,2011-08-10,21928,1.64,100.0
339,101455861,2011-08-22,23212,1.5,72.0
340,101455861,2011-08-01,23211,1.49,87.0
341,101455861,2011-08-24,85099F,1.56,91.0
342,101455861,2011-09-05,22585,1.32,62.0
343,101455861,2011-10-05,23702,1.82,
344,101455861,2011-09-06,85099B,1.7,134.0
345,101455861,2011-10-03,85099F,1.3,143.0
346,101455861,2011-10-04,23395,2.69,50.0
347,101455861,2011-10-09,21929,1.39,113.0
348,101455861,2011-10-17,85099B,1.74,106.0
349,101455861,2011-10-17,23427,3.08,93.0
350,101455861,2011-10-23,23396,2.9,45.0
351,101455861,2011-11-14,23211,1.58,194.0
352,101455861,2011-11-13,POST,,
353,102137016,2011-01-31,21755,5.59,2.0
354,102137016,2011-02-09,22178,1.97,12.0
355,102137016,2011-02-22,22087,2.63,12.0
356,102137016,2011-02-15,22083,2.95,8.0
357,102137016,2011-03-04,82482,2.55,12.0
358,102137016,2011-02-24,48138,7.9,3.0
359,102137016,2011-02-05,79321,4.65,12.0
360,102137016,2011-02-25,84631,10.47,2.0
361,102137016,2011-07-20,21494,1.25,12.0
362,102137016,2011-06-07,21688,3.46,6.0
363,102137016,2011-03-06,22595,0.85,11.0
364,102137016,2011-02-09,21135,1.66,8.0
365,102137016,2011-01-24,21212,0.55,24.0
366,102137016,2011-01-24,21616,3.48,6.0
367,102137016,2011-09-18,23103,1.67,24.0
368,102137016,2011-10-23,84879,1.47,30.0
369,102137016,2011-10-16,22632,2.01,12.0
370,102137016,2011-09-17,22572,0.85,12.0
371,102137016,2011-09-19,23217,1.38,12.0
372,102137016,2011-09-16,23301,1.34,12.0
373,102137016,2011-11-04,20685,8.24,4.0
374,102137016,2011-10-19,48187,8.24,5.0
375,102137016,2011-11-08,22818,0.42,13.0
376,102137016,2011-10-31,21263,2.01,3.0
377,102137016,2011-11-05,21408,4.65,4.0
378,102137016,2011-10-28,22910,2.95,27.0
379,102137016,2011-11-09,22816,0.2,38.0
380,102137016,2011-10-31,22044,0.31,18.0
381,102137016,2011-10-30,22142,1.45,5.0
382,102137016,2011-11-04,22086,2.95,21.0
383,102137016,2011-11-05,23215,1.95,12.0
384,102137016,2011-11-04,22599,1.1,12.0
385,102137016,2011-11-01,22720,5.8,2.0
386,102137016,2011-11-02,23489,2.89,5.0
387,102137016,2011-11-04,22558,1.65,11.0
388,102137016,2011-11-01,23329,1.65,11.0
389,102137016,2011-11-03,22423,,2.0
390,102137016,2011-10-28,23485,,1.0
391,102137016,2011-10-31,23318,2.53,16.0
392,102137016,2011-11-10,22178,2.01,6.0
393,102137016,2011-11-13,23129,4.09,11.0
394,102137016,2011-11-10,22465,1.65,12.0
395,103663119,2011-01-05,21881,0.25,32.0
396,103663119,2011-01-09,21879,0.19,24.0
397,103663119,2011-01-07,21883,0.19,24.0
398,103663119,2011-01-09,21884,0.19,24.0
399,103663119,2011-01-09,21880,0.19,24.0
400,103663119,2011-01-07,20723,0.85,11.0
401,103663119,2011-01-09,22755,0.85,10.0
402,103663119,2011-01-09,22757,0.86,10.0
403,103663119,2011-01-09,37342,1.0,13.0
404,103663119,2011-01-21,23296,1.25,8.0
405,103663119,2011-04-28,23293,8.45,2.0
406,103663119,2011-05-19,84251B,0.39,13.0
407,103663119,2011-02-02,84251G,0.58,8.0
408,103960681,2011-10-23,21990,1.25,2.0
409,103960681,2011-10-19,20725,1.4,18.0
410,103960681,2011-10-23,20675,1.61,1.0
411,103960681,2011-10-23,21238,1.91,2.0
412,103960681,2011-10-19,20751,2.05,1.0
413,103960681,2011-10-25,22659,2.09,1.0
414,103960681,2011-10-30,21245,1.91,1.0
415,103960681,2011-10-19,22736,1.99,5.0
416,103960681,2011-10-26,20754,1.91,3.0
417,103960681,2011-10-18,21034,0.9,5.0
418,103960681,2011-10-29,M,0.92,1.0
419,103960681,2011-10-19,21158,0.39,2.0
420,103960681,2011-10-31,21166,2.08,1.0
421,103960681,2011-10-18,21715,2.55,1.0
422,103960681,2011-10-26,21430,3.52,1.0
423,103960681,2011-10-24,21623,8.61,1.0
424,103960681,2011-10-28,21623,7.85,1.0
425,103960681,2011-10-30,22726,5.66,1.0
426,103960681,2011-10-30,21985,0.3,12.0
427,103960681,2011-10-20,21122,1.25,2.0
428,103960681,2011-11-01,22095,0.39,1.0
429,103960681,2011-10-28,22095,0.39,3.0
430,103960681,2011-10-27,21707,6.05,2.0
431,103960681,2011-10-25,20914,4.19,1.0
432,103960681,2011-10-27,23340,1.75,4.0
433,103960681,2011-10-21,21928,2.09,1.0
434,103960681,2011-10-30,22866,2.08,9.0
435,103960681,2011-10-19,22928,4.33,1.0
436,103960681,2011-10-26,23300,1.44,2.0
437,103960681,2011-10-22,22567,1.59,1.0
438,103960681,2011-10-23,21088,1.44,1.0
439,103960681,2011-10-17,22736,1.65,2.0
440,103960681,2011-10-30,23302,1.65,2.0
441,103960681,2011-10-29,23302,0.94,8.0
442,103960681,2011-10-27,84596F,0.47,1.0
443,103960681,2011-10-17,23546,1.25,32.0
444,103960681,2011-10-19,22082,1.92,2.0
445,103960681,2011-10-22,23439,2.09,5.0
446,104229390,2011-05-18,22302,2.55,3.0
447,104229390,2011-05-24,20802,1.65,5.0
448,104229390,2011-05-02,22752,8.5,2.0
449,104229390,2011-05-02,21278,2.92,1.0
450,104229390,2011-05-03,22757,0.92,4.0
451,104229390,2011-07-09,20768,2.55,2.0
452,104229390,2011-05-23,22721,5.3,1.0
453,104229390,2011-02-08,84459B,0.95,6.0
454,104229390,2011-05-29,21390,1.25,6.0
455,104229390,2011-06-23,84748,3.75,2.0
456,104229390,2011-06-11,21917,1.17,4.0
457,104229390,2011-06-11,22756,1.05,4.0
458,104229390,2011-06-06,22720,4.97,2.0
459,104229390,2011-04-08,22326,2.51,3.0
460,104229390,2011-06-25,22530,0.73,3.0
461,104229390,2011-03-13,21820,3.75,4.0
462,104229390,2011-04-07,22303,2.42,3.0
463,104229390,2011-06-02,21231,0.43,4.0
464,104229390,2011-03-28,22957,1.94,2.0
465,104229390,2011-02-07,22967,2.17,2.0
466,104229390,2011-02-17,22971,2.44,18.0
467,104229390,2011-05-05,23163,2.55,6.0
468,104229390,2011-04-17,22297,0.9,9.0
469,104229390,2011-04-19,23193,2.49,1.0
470,104229390,2011-04-18,21843,10.45,1.0
471,104229390,2011-06-21,84931B,2.55,3.0
472,104229390,2011-05-29,22423,12.75,2.0
473,104229390,2011-04-21,22560,1.25,2.0
474,104229390,2011-04-11,22606,15.95,2.0
475,104229390,2011-06-02,22622,11.95,2.0
476,104229390,2011-07-04,22697,2.95,3.0
477,104229390,2011-06-03,22228,0.85,6.0
478,104229390,2011-04-24,22507,7.83,2.0
479,104229390,2011-07-10,21718,1.36,1.0
480,104229390,2011-04-08,21770,4.95,1.0
481,104229390,2011-05-31,21892,1.25,4.0
482,104229390,2011-05-17,21913,3.75,2.0
483,104229390,2011-04-23,85200,1.25,6.0
484,104229390,2011-05-27,72800B,2.55,2.0
485,104229390,2011-07-10,22360,2.95,8.0
486,104229390,2011-05-28,22089,2.95,4.0
487,104229390,2011-04-25,22481,1.25,6.0
488,104229390,2011-06-19,22266,0.55,6.0
489,104229390,2011-05-28,22543,0.45,2.0
490,104229390,2011-04-29,22561,2.31,4.0
491,104229390,2011-06-02,22788,9.95,2.0
492,104229390,2011-05-06,22627,9.3,1.0
493,104229390,2011-06-24,21114,0.93,12.0
494,104229390,2011-05-12,85123A,2.25,3.0
495,104229390,2011-07-07,22090,2.94,2.0
496,104229390,2011-05-14,22966,2.25,2.0
497,104229390,2011-07-02,82583,1.9,1.0
498,104229390,2011-04-12,72807B,4.22,2.0
499,104229390,2011-04-21,82483,7.3,1.0
500,104229390,2011-07-14,23075,4.22,2.0
501,104229390,2011-06-07,22623,6.16,2.0
502,104229390,2011-04-10,22698,2.56,3.0
503,104229390,2011-05-28,23160,1.6,12.0
504,104229390,2011-04-19,72807A,6.36,4.0
505,104229390,2011-07-12,23184,4.91,1.0
506,104229390,2011-07-02,23289,1.25,2.0
507,104229390,2011-05-24,23290,1.35,1.0
508,104229390,2011-04-05,82486,8.55,1.0
509,104229390,2011-04-10,46000M,2.48,6.0
510,104229390,2011-06-28,84375,2.32,3.0
511,104229390,2011-05-21,21447,1.25,3.0
512,104229390,2011-07-16,47566,4.95,1.0
513,104229390,2011-07-15,84077,0.29,48.0
514,104229390,2011-07-16,21363,4.95,1.0
515,104229390,2011-07-16,22617,5.39,2.0
516,104229390,2011-07-16,72802A,4.34,2.0
517,104229390,2011-07-16,21080,0.85,6.0
518,104229390,2011-07-15,23088,1.25,5.0
519,104229390,2011-07-15,21890,3.28,3.0
520,104229390,2011-07-16,21902,0.82,1.0
521,104229390,2011-07-16,21908,2.43,2.0
522,104229390,2011-07-16,22027,1.21,12.0
523,104229390,2011-07-15,22139,4.95,2.0
524,104229390,2011-07-16,23132,6.29,1.0
525,104229390,2011-07-15,22491,0.56,3.0
526,104229390,2011-07-15,22430,4.95,1.0
527,104229390,2011-07-16,23310,0.63,36.0
528,104229390,2011-07-16,22499,5.04,3.0
529,104229390,2011-07-16,22532,0.96,2.0
530,104229390,2011-07-15,22534,0.81,2.0
531,104229390,2011-07-15,21159,0.4,2.0
532,104229390,2011-07-15,22539,0.47,2.0
533,104229390,2011-07-16,22541,0.74,2.0
534,104229390,2011-07-16,22544,0.6,2.0
535,104229390,2011-07-16,22548,1.25,3.0
536,104229390,2011-07-16,22961,1.45,1.0
537,104229390,2011-07-16,22585,1.25,2.0
538,104229390,2011-07-16,22651,0.85,4.0
539,104229390,2011-07-15,22699,2.95,3.0
540,104229390,2011-07-15,22712,0.78,7.0
541,104229390,2011-07-15,22778,3.95,1.0
542,104229390,2011-07-15,22907,0.85,1.0
543,104229390,2011-07-16,22951,2.06,3.0
544,104229390,2011-07-15,22955,2.43,2.0
545,104229390,2011-07-15,22956,2.86,2.0
546,104229390,2011-07-15,22975,1.68,2.0
547,104229390,2011-07-15,22993,1.3,2.0
548,104229390,2011-07-16,22423,12.52,1.0
549,104229390,2011-07-15,23023,1.65,1.0
550,104229390,2011-07-15,22752,8.43,1.0
551,104229390,2011-07-15,23237,4.15,2.0
552,104229390,2011-07-15,23075,4.19,2.0
553,104229390,2011-07-15,21843,12.49,4.0
554,104229390,2011-07-16,23118,5.79,1.0
555,104229390,2011-07-16,23164,4.44,7.0
556,104229390,2011-07-15,23235,2.27,1.0
557,104229390,2011-07-16,23241,2.76,2.0
558,104229390,2011-07-16,23242,2.43,2.0
559,104229390,2011-07-16,23254,4.15,2.0
560,104229390,2011-07-16,23256,4.15,2.0
561,104229390,2011-07-16,23291,1.53,3.0
562,104229390,2011-07-15,23103,1.32,2.0
563,104229390,2011-07-16,21034,0.95,2.0
564,104229390,2011-07-15,47590A,5.29,1.0
565,104229390,2011-07-15,23235,2.36,1.0
566,104229390,2011-07-16,85032B,0.8,5.0
567,104229390,2011-07-15,22630,1.74,3.0
568,104229390,2011-07-16,85054,3.04,1.0
569,104229390,2011-07-16,23235,2.46,1.0
570,104229390,2011-07-15,85176,1.22,1.0
571,104229390,2011-07-15,85178,2.71,3.0
572,104229390,2011-08-07,21172,1.45,2.0
573,104229390,2011-08-17,21903,2.1,1.0
574,104229390,2011-09-01,21509,0.45,11.0
575,104229390,2011-08-01,72800B,2.55,3.0
576,104229390,2011-08-20,21841,4.25,2.0
577,104229390,2011-07-25,21888,3.75,1.0
578,104229390,2011-08-25,21912,3.75,1.0
579,104229390,2011-08-25,22445,1.92,4.0
580,104229390,2011-08-26,22310,2.0,6.0
